OffsetValue	AccumulatedValue	Overflow
-300	-110017
-200	-20863
-100	68422
0	157767
100	247346
200	336712
300	425853

-100	68363
-90	77398
-80	86283
-70	95213
-60	104232
-50	113137
-40	122036
-30	131047
-20	139960
-10	148848
0	157792
10	166752
20	175639
30	184603
40	193646
50	202600
60	211513
70	220547
80	229424
90	238339
100	247360

0	157833
1	158731
2	159644
3	160540
4	161414
5	162331
6	163205
7	164110
8	165001
9	165880
10	166790
11	167689
12	168585
13	169479
14	170338
15	171252
16	172099
17	173038
18	173919
19	174843
20	175716
GNDAccumulatedData	168939	MinAccumulatedData	168585	MinDCOffsetValue	12
