OffsetValue	AccumulatedValue	Overflow
-300	-927672
-200	-608362
-100	-246120
0	81354
100	431626
200	776550
300	1077633

-100	-246314
-90	-211377
-80	-177867
-70	-145344
-60	-111970
-50	-79658
-40	-48165
-30	-15144
-20	16888
-10	48147
0	81225
10	114431
20	146126
30	178995
40	213294
50	246555
60	281541
70	319643
80	356871
90	394129
100	431619

20	146142
21	149428
22	152662
23	155989
24	159264
25	162607
26	165834
27	169156
28	172467
29	175747
30	179009
31	182359
32	185871
33	189278
34	192666
35	196126
36	199566
37	202986
38	206366
39	209800
40	213267
GNDAccumulatedData	171768	MinAccumulatedData	172467	MinDCOffsetValue	28
