	None0	
CoarseR0	-1.4417373390592578E-8	
CoarseR10	-1.2600507668886657E-8	
CoarseR20	-1.1441741538646654E-8	
CoarseR30	-1.0625167388877385E-8	
CoarseR40	-1.009868625736331E-8	
CoarseR50	-9.659419619557811E-9	
CoarseR60	-9.612946801756938E-9	
CoarseR70	-9.384769718326741E-9	
CoarseR80	-9.107557047424388E-9	
CoarseR90	-8.915981179252963E-9	
CoarseR100	-8.728045980679127E-9	
CoarseR110	-8.687670164437577E-9	
CoarseR120	-8.886413493528067E-9	
CoarseR130	-8.527754886980791E-9	
CoarseR140	-8.436271205924508E-9	
CoarseR150	-8.641341354457817E-9	
CoarseR160	-8.671672985443117E-9	
CoarseR170	-8.645052150531243E-9	
CoarseR180	-8.456615539428819E-9	
CoarseR190	-8.291458653887245E-9	
CoarseR200	-8.239840851183685E-9	
CoarseR210	-8.322753171365416E-9	
CoarseR220	-8.578904968826969E-9	
CoarseR230	-8.304973190015786E-9	
CoarseR240	-8.647883262505378E-9	
CoarseR250	-8.60186303011623E-9	
MinCout:	-8.239840851183685E-9	CoarseR:	200	None:	0

	None0	
CoarseR220	-8.3140198758511E-9	
CoarseR221	-8.407174329921131E-9	
CoarseR222	-8.267009648974114E-9	
CoarseR223	-8.328359074459454E-9	
CoarseR224	-8.421872906392169E-9	
CoarseR225	-8.51527937003331E-9	
CoarseR226	-8.374350336781532E-9	
CoarseR227	-8.466526928544222E-9	
CoarseR228	-8.55895827044941E-9	
CoarseR229	-8.448169786561404E-9	
CoarseR230	-8.541166948820146E-9	
CoarseR231	-8.633908365818426E-9	
CoarseR232	-8.459730234885243E-9	
CoarseR233	-8.583444810637564E-9	
CoarseR234	-8.439675509882215E-9	
CoarseR235	-8.326437786983853E-9	
CoarseR236	-8.419655971172643E-9	
CoarseR237	-8.306184732561714E-9	
CoarseR238	-8.39967281956632E-9	
CoarseR239	-8.523001389626192E-9	
CoarseR240	-8.378130971743599E-9	
MinCout:	-8.267009648974114E-9	CoarseR:	222	None:	0

	None0	
FineR0	-8.36767579068674E-9	
FineR10	-8.45535925538344E-9	
FineR20	-8.525397510739012E-9	
FineR30	-8.29608498533836E-9	
FineR40	-8.388441844148539E-9	
FineR50	-8.53967881066583E-9	
FineR60	-8.247992494179464E-9	
FineR70	-8.427009659337123E-9	
FineR80	-8.368477066534073E-9	
FineR90	-8.340602086062806E-9	
FineR100	-8.549036866022165E-9	
FineR110	-8.519719630392073E-9	
FineR120	-8.49038230947148E-9	
FineR130	-8.2554263373608E-9	
FineR140	-8.462573773123364E-9	
FineR150	-8.463996247179663E-9	
FineR160	-8.433225392342583E-9	
FineR170	-8.434638043719134E-9	
FineR180	-8.436051160452078E-9	
FineR190	-8.405259714592325E-9	
FineR200	-8.374468268732571E-9	
FineR210	-8.40666299368849E-9	
FineR220	-8.408066733449988E-9	
FineR230	-8.37725467600902E-9	
FineR240	-8.37725467600902E-9	
FineR250	-8.34672540588807E-9	
MinCout:	-8.247992494179464E-9	FineR:	60	None:	0

	None0	
FineR170	-8.436051160452078E-9	
FineR171	-8.167264544372616E-9	
FineR172	-8.640233962052638E-9	
FineR173	-8.19941990527627E-9	
FineR174	-8.436051160452078E-9	
FineR175	-8.672505902677978E-9	
FineR176	-8.73711311307183E-9	
FineR177	-8.405259714592325E-9	
FineR178	-8.675411133256651E-9	
FineR179	-8.438878790890956E-9	
FineR180	-8.438878790890956E-9	
FineR181	-8.469563340283165E-9	
FineR182	-8.202169690785639E-9	
FineR183	-8.406457750575343E-9	
FineR184	-8.438878790890956E-9	
FineR185	-8.438712350375575E-9	
FineR186	-8.169992822334972E-9	
FineR187	-8.202169690785639E-9	
FineR188	-8.675411133256651E-9	
FineR189	-8.438878790890956E-9	
FineR190	-8.408066733449988E-9	
MinCout:	-8.167264544372616E-9	FineR:	171	None:	0

