OffsetValue	AccumulatedValue	Overflow
-300	29273
-200	82206
-100	123829
0	154236
100	187102
200	228001
300	280215

-100	123787
-90	127262
-80	130572
-70	133688
-60	136781
-50	139601
-40	142231
-30	144921
-20	147642
-10	150631
0	154187
10	157810
20	161238
30	164754
40	168278
50	171193
60	174092
70	177261
80	180341
90	183571
100	187067

0	154194
1	154534
2	154906
3	155309
4	155689
5	156031
6	156359
7	156723
8	157085
9	157448
10	157885
11	158229
12	158585
13	158958
14	159349
15	159725
16	159884
17	160232
18	160568
19	160962
20	161311
GNDAccumulatedData	158271	MinAccumulatedData	158229	MinDCOffsetValue	11
