OffsetValue	AccumulatedValue	Overflow
-300	43267
-200	96153
-100	136786
0	162391
100	186644
200	226403
300	278355

-100	136712
-90	140112
-80	143246
-70	146103
-60	149007
-50	151716
-40	154144
-30	156589
-20	158723
-10	160536
0	162340
10	164128
20	165899
30	167727
40	169886
50	172144
60	174702
70	177529
80	180378
90	183391
100	186759

-10	160528
-9	160689
-8	160860
-7	161073
-6	161235
-5	161443
-4	161608
-3	161802
-2	161947
-1	162129
0	162269
1	162433
2	162634
3	162815
4	162966
5	163160
6	163325
7	163516
8	163689
9	163915
10	164107
GNDAccumulatedData	162878	MinAccumulatedData	162815	MinDCOffsetValue	3
