OffsetValue	AccumulatedValue	Overflow
-300	47224
-200	99442
-100	139380
0	163334
100	183423
200	222000
300	273083

-100	139344
-90	142612
-80	145625
-70	148417
-60	151172
-50	153737
-40	156024
-30	158243
-20	160240
-10	161852
0	163347
10	164167
20	164615
30	165870
40	167681
50	169672
60	171970
70	174653
80	177316
90	180221
100	183442

0	163303
1	163427
2	163533
3	163664
4	163729
5	163816
6	163910
7	163984
8	164016
9	164065
10	164105
11	164114
12	164155
13	164182
14	164215
15	164256
16	164265
17	164341
18	164407
19	164466
20	164564
GNDAccumulatedData	164194	MinAccumulatedData	164182	MinDCOffsetValue	13
