OffsetValue	AccumulatedValue	Overflow
-300	35452
-200	87394
-100	127192
0	151339
100	173637
200	212802
300	264348

-100	127148
-90	130346
-80	133395
-70	136129
-60	138959
-50	141491
-40	143727
-30	146085
-20	148087
-10	149759
0	151313
10	152476
20	153641
30	155258
40	157356
50	159504
60	162001
70	164752
80	167473
90	170448
100	173741

0	151290
1	151413
2	151541
3	151657
4	151831
5	151918
6	152007
7	152108
8	152231
9	152367
10	152453
11	152579
12	152698
13	152821
14	152954
15	153050
16	153092
17	153244
18	153396
19	153497
20	153671
GNDAccumulatedData	152640	MinAccumulatedData	152698	MinDCOffsetValue	12
