OffsetValue	AccumulatedValue	Overflow
-300	38252
-200	90607
-100	130357
0	153592
100	169182
200	206281
300	256350

-100	130329
-90	133605
-80	136604
-70	139357
-60	142197
-50	144641
-40	146837
-30	149050
-20	150913
-10	152329
0	153583
10	154023
20	154209
30	154428
40	155363
50	156878
60	158838
70	161161
80	163595
90	166222
100	169198

20	154213
21	154201
22	154228
23	154255
24	154290
25	154291
26	154304
27	154321
28	154355
29	154382
30	154395
31	154494
32	154520
33	154603
34	154696
35	154772
36	154888
37	154983
38	155127
39	155276
40	155402
GNDAccumulatedData	154556	MinAccumulatedData	154520	MinDCOffsetValue	32
