128	0	15624	61
129	0	-7767	-14
130	0	-345	3
131	0	-155	1
132	0	-92	0
133	0	-57	0
134	0	-45	0
135	0	-38	0
136	0	-34	0
137	0	-28	-1
138	0	-30	-1
139	0	-35	-1
140	0	-45	-2
141	0	-72	-2
142	0	-177	-4
143	0	-6966	-21
128	0	-7693	-29
129	0	15674	49
130	0	-6818	-26
131	0	-190	-4
132	0	-82	-2
133	0	-49	-1
134	0	-39	-1
135	0	-35	-1
136	0	-31	-1
137	0	-32	0
138	0	-38	0
139	0	-48	0
140	0	-64	2
141	0	-90	-2
142	0	-144	0
143	0	-317	1
128	0	-288	0
129	0	-6890	-32
130	0	14790	26
131	0	-7110	-6
132	0	-205	-3
133	0	-73	-1
134	0	-45	-1
135	0	-34	-1
136	0	-28	0
137	0	-23	-1
138	0	-24	-1
139	0	-28	0
140	0	-33	0
141	0	-44	-1
142	0	-67	0
143	0	-125	-1
128	0	-127	-2
129	0	-213	-4
130	0	-6981	-6
131	0	15080	31
132	0	-7006	-32
133	0	-194	-2
134	0	-73	-1
135	0	-44	-1
136	0	-30	0
137	0	-22	0
138	0	-21	-1
139	0	-22	-1
140	0	-23	-1
141	0	-28	-1
142	0	-38	-1
143	0	-65	-1
128	0	-77	-1
129	0	-99	-1
130	0	-205	-1
131	0	-7137	-22
132	0	14706	71
133	0	-7002	-30
134	0	-195	-3
135	0	-76	-2
136	0	-44	-1
137	0	-28	-1
138	0	-24	0
139	0	-22	-1
140	0	-21	0
141	0	-23	-1
142	0	-27	-1
143	0	-43	-1
128	0	-48	-1
129	0	-58	-1
130	0	-71	-1
131	0	-188	-2
132	0	-6889	-37
133	0	15174	54
134	0	-7196	-22
135	0	-213	-2
136	0	-83	0
137	0	-46	0
138	0	-33	-1
139	0	-27	0
140	0	-23	-1
141	0	-22	0
142	0	-22	-1
143	0	-29	-1
128	0	-40	-1
129	0	-47	-1
130	0	-45	-1
131	0	-73	-1
132	0	-200	-2
133	0	-7376	-24
134	0	15149	65
135	0	-7320	-57
136	0	-204	-1
137	0	-79	-2
138	0	-46	0
139	0	-34	-1
140	0	-27	-1
141	0	-23	0
142	0	-21	0
143	0	-26	-1
128	0	-38	-1
129	0	-41	-1
130	0	-37	-1
131	0	-47	-1
132	0	-87	-2
133	0	-219	-2
134	0	-7198	-43
135	0	15348	95
136	0	-7101	-19
137	0	-185	-1
138	0	-70	0
139	0	-42	-1
140	0	-30	0
141	0	-24	0
142	0	-21	0
143	0	-25	-1
128	0	-33	0
129	0	-34	-1
130	0	-29	0
131	0	-32	0
132	0	-49	0
133	0	-83	0
134	0	-199	0
135	0	-7280	-36
136	0	14658	63
137	0	-6907	-54
138	0	-169	-3
139	0	-67	-2
140	0	-39	-1
141	0	-27	-1
142	0	-21	-1
143	0	-23	-1
128	0	-31	-1
129	0	-32	-1
130	0	-25	0
131	0	-23	-1
132	0	-32	-1
133	0	-44	0
134	0	-77	-1
135	0	-193	-3
136	0	-6837	-43
137	0	14505	83
138	0	-6754	-15
139	0	-172	-3
140	0	-70	-2
141	0	-40	-1
142	0	-27	-1
143	0	-24	0
128	0	-32	-1
129	0	-35	-1
130	0	-24	-1
131	0	-20	-1
132	0	-25	0
133	0	-28	-1
134	0	-42	0
135	0	-73	-1
136	0	-175	-2
137	0	-6887	-28
138	0	14138	69
139	0	-6896	-67
140	0	-176	-3
141	0	-71	-1
142	0	-40	-1
143	0	-30	-1
128	0	-38	-1
129	0	-41	0
130	0	-27	0
131	0	-19	-1
132	0	-21	-1
133	0	-21	-1
134	0	-29	-1
135	0	-42	-2
136	0	-66	-2
137	0	-172	-3
138	0	-6687	-54
139	0	14618	105
140	0	-7042	-35
141	0	-180	-2
142	0	-70	-1
143	0	-42	-1
128	0	-168	-9
129	0	-232	8
130	0	-117	4
131	0	-58	1
132	0	-26	0
133	0	11	-3
134	0	19	-1
135	0	36	-2
136	0	33	3
137	0	61	-2
138	0	24	-3
139	0	-6643	-35
140	0	17379	-51
141	0	-9537	88
142	0	-548	2
143	0	-250	-2
128	0	42	6
129	0	113	-10
130	0	41	-5
131	0	8	-2
132	0	-18	-1
133	0	-53	2
134	0	-63	0
135	0	-88	1
136	0	-100	-4
137	0	-174	0
138	0	-270	1
139	0	-569	-3
140	0	-9633	86
141	0	17262	-59
142	0	-6460	-27
143	0	4	-2
128	0	-187	-2
129	0	-118	-1
130	0	-67	-1
131	0	-37	-1
132	0	-28	0
133	0	-20	-1
134	0	-21	0
135	0	-22	0
136	0	-23	-1
137	0	-27	-1
138	0	-40	-1
139	0	-72	-1
140	0	-183	0
141	0	-7004	-27
142	0	14381	64
143	0	-6777	-35
128	0	-6955	-32
129	0	-285	-2
130	0	-136	-1
131	0	-70	-1
132	0	-45	-1
133	0	-29	-1
134	0	-26	-1
135	0	-24	-1
136	0	-22	-1
137	0	-22	-1
138	0	-27	-1
139	0	-38	-1
140	0	-67	-1
141	0	-175	-3
142	0	-6794	-40
143	0	14680	57
