OffsetValue	AccumulatedValue	Overflow
-300	-92994
-200	-9239
-100	75244
0	159945
100	244634
200	328945
300	412224

-100	75256
-90	83862
-80	92283
-70	100566
-60	109243
-50	117696
-40	125939
-30	134645
-20	143054
-10	151225
0	159957
10	168672
20	176835
30	185284
40	193991
50	202245
60	210684
70	219340
80	227612
90	236038
100	244616

0	159961
1	160814
2	161697
3	162564
4	163431
5	164267
6	165181
7	166050
8	166899
9	167786
10	168662
11	169520
12	170398
13	171288
14	172163
15	173035
16	173442
17	174287
18	175157
19	175981
20	176802
GNDAccumulatedData	167071	MinAccumulatedData	166899	MinDCOffsetValue	8
