OffsetValue	AccumulatedValue	Overflow
-300	-108684
-200	-24606
-100	60062
0	145106
100	229953
200	314323
300	397832

-100	60089
-90	68667
-80	77132
-70	85506
-60	94159
-50	102638
-40	110999
-30	119708
-20	128171
-10	136520
0	145165
10	153801
20	162051
30	170552
40	179217
50	187513
60	196001
70	204622
80	212891
90	221333
100	229913

0	145139
1	145990
2	146865
3	147713
4	148592
5	149440
6	150326
7	151195
8	152054
9	152882
10	153749
11	154642
12	155499
13	156350
14	157210
15	158106
16	158681
17	159507
18	160346
19	161229
20	162029
GNDAccumulatedData	153413	MinAccumulatedData	153749	MinDCOffsetValue	10
