OffsetValue	AccumulatedValue	Overflow
-300	-96775
-200	-11147
-100	75239
0	161853
100	248392
200	334593
300	419789

-100	75186
-90	83978
-80	92617
-70	101127
-60	109996
-50	118615
-40	126983
-30	135907
-20	144533
-10	152887
0	161851
10	170755
20	179123
30	187778
40	196698
50	205093
60	213707
70	222561
80	231028
90	239664
100	248425

0	161840
1	162736
2	163621
3	164529
4	165431
5	166337
6	167224
7	168091
8	169004
9	169879
10	170782
11	171699
12	172566
13	173502
14	174376
15	175252
16	175709
17	176579
18	177460
19	178301
20	179176
GNDAccumulatedData	172195	MinAccumulatedData	172566	MinDCOffsetValue	12
