OffsetValue	AccumulatedValue	Overflow
-300	-95890
-200	-11697
-100	73151
0	158271
100	243760
200	328786
300	412803

-100	73160
-90	81819
-80	90304
-70	98634
-60	107388
-50	115869
-40	124076
-30	132845
-20	141298
-10	149496
0	158260
10	167088
20	175319
30	183843
40	192645
50	200909
60	209431
70	218198
80	226540
90	235038
100	243703

0	158258
1	159143
2	160048
3	160906
4	161798
5	162658
6	163509
7	164389
8	165272
9	166168
10	167049
11	167935
12	168826
13	169719
14	170588
15	171471
16	171882
17	172783
18	173611
19	174447
20	175266
GNDAccumulatedData	163148	MinAccumulatedData	163509	MinDCOffsetValue	6
