OffsetValue	AccumulatedValue	Overflow
-300	-90389
-200	-5436
-100	80250
0	166197
100	252470
200	338280
300	423053

-100	80264
-90	89012
-80	97549
-70	105976
-60	114794
-50	123355
-40	131704
-30	140530
-20	149121
-10	157401
0	166251
10	175117
20	183435
30	192041
40	200952
50	209352
60	217915
70	226730
80	235120
90	243690
100	252467

0	166209
1	167114
2	167971
3	168885
4	169754
5	170649
6	171558
7	172471
8	173376
9	174232
10	175124
11	175989
12	176883
13	177769
14	178654
15	179559
16	179990
17	180853
18	181703
19	182584
20	183426
GNDAccumulatedData	172966	MinAccumulatedData	173376	MinDCOffsetValue	8
