OffsetValue	AccumulatedValue	Overflow
-300	-106311
-200	-22412
-100	62236
0	147108
100	232403
200	317296
300	401184

-100	62205
-90	70776
-80	79217
-70	87538
-60	96207
-50	104671
-40	112955
-30	121689
-20	130088
-10	138296
0	146998
10	155772
20	164048
30	172582
40	181361
50	189668
60	198151
70	206867
80	215206
90	223712
100	232330

0	147043
1	147917
2	148785
3	149664
4	150587
5	151455
6	152337
7	153190
8	154033
9	154907
10	155790
11	156682
12	157583
13	158445
14	159327
15	160199
16	160654
17	161501
18	162336
19	163185
20	164040
GNDAccumulatedData	157786	MinAccumulatedData	157583	MinDCOffsetValue	12
