Amp	Real	Quad	Magnitude	Phase	Overflow
0	-4379	325	4391.04	3.06751	0
100	-3390	83	3391.02	3.11711	0
200	-2659	209	2667.2	3.06315	0
300	-1998	213	2009.32	3.03539	0
400	-1311	246	1333.88	2.95611	0
500	-661	191	688.042	2.8603	0
600	-10	-23	25.0799	-1.98092	0
700	659	-248	704.12	-0.359934	0
800	1328	-458	1404.76	-0.332106	0
900	2018	-586	2101.36	-0.282614	0
1000	2699	-670	2780.92	-0.243322	0
SourceAmp:	570	MinSinkAmp:	600	MinMagnitude:	25.0799

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-523	-499	722.862	-2.37967	0
510	-606	197	637.217	2.82729	0
520	-543	174	570.197	2.83149	0
530	-478	153	501.889	2.83181	0
540	-414	130	433.931	2.83733	0
550	-349	107	365.034	2.8441	0
560	-283	84	295.203	2.85306	0
570	-217	61	225.411	2.86756	0
580	-153	38	157.648	2.89815	0
590	-87	14	88.1192	2.98204	0
600	-20	-9	21.9317	-2.71874	0
610	47	-33	57.4282	-0.612152	0
620	113	-56	126.115	-0.460102	0
630	180	-80	196.977	-0.418224	0
640	247	-103	267.615	-0.395079	0
650	314	-128	339.087	-0.387078	0
660	382	-152	411.13	-0.3787	0
670	450	-175	482.83	-0.370891	0
680	517	-199	553.977	-0.367433	0
690	586	-223	626.997	-0.363624	0
700	653	-246	697.8	-0.36028	0
SourceAmp:	570	MinSinkAmp:	600	MinMagnitude:	21.9317

Amp	Real	Quad	Magnitude	Phase	Overflow
590	-76	3	76.0592	3.10214	0
591	-80	12	80.895	2.9927	0
592	-73	10	73.6817	3.00545	0
593	-66	8	66.4831	3.02097	0
594	-59	5	59.2115	3.05705	0
595	-52	2	52.0384	3.10315	0
596	-47	1	47.0106	3.12032	0
597	-40	-2	40.05	-3.09163	0
598	-34	-4	34.2345	-3.02448	0
599	-27	-6	27.6586	-2.92292	0
600	-20	-9	21.9317	-2.71874	0
601	-13	-11	17.0294	-2.43934	0
602	-6	-14	15.2315	-1.97569	0
603	0	-16	16	-1.5708	0
604	7	-18	19.3132	-1.19991	0
605	13	-20	23.8537	-0.994421	0
606	20	-23	30.4795	-0.855053	0
607	27	-26	37.4833	-0.766532	0
608	33	-28	43.2782	-0.703614	0
609	41	-31	51.4004	-0.647392	0
610	47	-33	57.4282	-0.612152	0
SourceAmp:	570	MinSinkAmp:	602	MinMagnitude:	15.2315

