Amp	Real	Quad	Magnitude	Phase	Overflow
0	-4467	369	4482.21	3.05917	0
100	-3468	106	3469.62	3.11104	0
200	-2760	252	2771.48	3.05054	0
300	-2111	246	2125.29	3.02558	0
400	-1432	284	1459.89	2.94581	0
500	-784	229	816.76	2.85741	0
600	-121	5	121.103	3.10029	0
700	563	-229	607.791	-0.386311	0
800	1251	-457	1331.86	-0.350246	0
900	1924	-637	2026.71	-0.319722	0
1000	2601	-724	2699.88	-0.271482	0
SourceAmp:	617	MinSinkAmp:	600	MinMagnitude:	121.103

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-598	-503	781.417	-2.44227	0
510	-729	237	766.557	2.82727	0
520	-665	212	697.975	2.83298	0
530	-598	190	627.458	2.83395	0
540	-534	168	559.804	2.83679	0
550	-468	144	489.653	2.84309	0
560	-400	119	417.326	2.85243	0
570	-332	95	345.324	2.8629	0
580	-269	72	278.469	2.88006	0
590	-201	47	206.422	2.91189	0
600	-131	22	132.834	2.97521	0
610	-63	-3	63.0714	-3.09401	0
620	4	-27	27.2947	-1.42372	0
630	72	-52	88.8144	-0.625485	0
640	140	-76	159.298	-0.497343	0
650	209	-101	232.125	-0.450161	0
660	277	-126	304.311	-0.426899	0
670	347	-151	378.431	-0.410443	0
680	418	-177	453.931	-0.400553	0
690	488	-201	527.774	-0.39071	0
700	556	-225	599.801	-0.384531	0
SourceAmp:	617	MinSinkAmp:	620	MinMagnitude:	27.2947

Amp	Real	Quad	Magnitude	Phase	Overflow
610	-58	-7	58.4209	-3.02148	0
611	-57	-5	57.2189	-3.0541	0
612	-51	-7	51.4782	-3.00519	0
613	-44	-9	44.911	-2.93983	0
614	-38	-12	39.8497	-2.83571	0
615	-31	-14	34.0147	-2.7174	0
616	-22	-17	27.8029	-2.4837	0
617	-16	-20	25.6125	-2.24554	0
618	-9	-22	23.7697	-1.95912	0
619	-2	-25	25.0799	-1.65063	0
620	3	-27	27.1662	-1.46014	0
621	10	-29	30.6757	-1.23874	0
622	17	-32	36.2353	-1.08246	0
623	25	-34	42.2019	-0.936774	0
624	32	-37	48.9183	-0.857735	0
625	39	-39	55.1543	-0.785398	0
626	46	-42	62.2896	-0.739975	0
627	53	-45	69.527	-0.703946	0
628	58	-47	74.6525	-0.681017	0
629	65	-49	81.4002	-0.645958	0
630	72	-52	88.8144	-0.625485	0
SourceAmp:	617	MinSinkAmp:	618	MinMagnitude:	23.7697

