Amp	Real	Quad	Magnitude	Phase	Overflow
0	-4383	320	4394.67	3.06871	0
100	-3389	77	3389.87	3.11888	0
200	-2664	200	2671.5	3.06666	0
300	-2000	185	2008.54	3.04936	0
400	-1308	217	1325.88	2.97719	0
500	-647	181	671.841	2.86881	0
600	6	-31	31.5753	-1.37961	0
700	679	-254	724.953	-0.357963	0
800	1354	-458	1429.36	-0.326175	0
900	2061	-573	2139.17	-0.271172	0
1000	2769	-657	2845.88	-0.232962	0
SourceAmp:	582	MinSinkAmp:	600	MinMagnitude:	31.5753

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-510	-511	721.956	-2.35522	0
510	-595	193	625.519	2.82793	0
520	-531	169	557.245	2.83346	0
530	-466	148	488.938	2.83407	0
540	-402	126	421.284	2.83786	0
550	-335	102	350.184	2.84603	0
560	-269	79	280.36	2.85594	0
570	-203	56	210.583	2.87243	0
580	-139	33	142.864	2.9085	0
590	-72	9	72.5603	3.01724	0
600	-4	-15	15.5242	-1.8314	0
610	64	-39	74.9466	-0.547284	0
620	130	-63	144.461	-0.451264	0
630	198	-87	216.271	-0.413999	0
640	265	-111	287.308	-0.396665	0
650	333	-135	359.324	-0.385158	0
660	401	-159	431.372	-0.377493	0
670	469	-183	503.438	-0.372023	0
680	538	-207	576.449	-0.367298	0
690	606	-230	648.179	-0.362743	0
700	673	-254	719.336	-0.360886	0
SourceAmp:	582	MinSinkAmp:	600	MinMagnitude:	15.5242

Amp	Real	Quad	Magnitude	Phase	Overflow
590	-62	-1	62.0081	-3.12547	0
591	-64	7	64.3817	3.03265	0
592	-57	4	57.1402	3.07153	0
593	-51	2	51.0392	3.1024	0
594	-43	-1	43.0116	-3.11834	0
595	-37	-4	37.2156	-3.0339	0
596	-32	-5	32.3883	-2.9866	0
597	-25	-8	26.2488	-2.83189	0
598	-18	-10	20.5913	-2.63449	0
599	-11	-13	17.0294	-2.27305	0
600	-4	-15	15.5242	-1.8314	0
601	3	-17	17.2627	-1.39612	0
602	9	-20	21.9317	-1.14794	0
603	17	-22	27.8029	-0.912908	0
604	21	-24	31.8904	-0.851966	0
605	29	-26	38.9487	-0.730907	0
606	35	-29	45.4533	-0.691921	0
607	42	-31	52.2015	-0.635838	0
608	50	-34	60.4649	-0.597177	0
609	57	-36	67.4166	-0.563316	0
610	64	-39	74.9466	-0.547284	0
SourceAmp:	582	MinSinkAmp:	600	MinMagnitude:	15.5242

