Amp	Real	Quad	Magnitude	Phase	Overflow
0	0	-1	1	-1.5708	0
100	-1	0	1	3.14159	0
200	-1	0	1	3.14159	0
300	-1	0	1	3.14159	0
400	0	0	0	0	0
500	0	-1	1	-1.5708	0
600	-1	0	1	3.14159	0
700	0	0	0	0	0
800	-1	0	1	3.14159	0
900	0	0	0	0	0
1000	0	0	0	0	0
SourceAmp:	156	MinSinkAmp:	400	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
300	0	0	0	0	0
310	-1	-1	1.41421	-2.35619	0
320	0	-1	1	-1.5708	0
330	0	-1	1	-1.5708	0
340	-1	-1	1.41421	-2.35619	0
350	-1	-1	1.41421	-2.35619	0
360	-1	0	1	3.14159	0
370	-1	0	1	3.14159	0
380	-1	0	1	3.14159	0
390	0	0	0	0	0
400	0	-1	1	-1.5708	0
410	-1	0	1	3.14159	0
420	-1	-1	1.41421	-2.35619	0
430	0	-1	1	-1.5708	0
440	-1	0	1	3.14159	0
450	-1	-1	1.41421	-2.35619	0
460	0	0	0	0	0
470	0	0	0	0	0
480	-1	-1	1.41421	-2.35619	0
490	-1	0	1	3.14159	0
500	-1	0	1	3.14159	0
SourceAmp:	156	MinSinkAmp:	300	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
290	0	-1	1	-1.5708	0
291	-1	-1	1.41421	-2.35619	0
292	-1	-1	1.41421	-2.35619	0
293	-1	0	1	3.14159	0
294	-1	-1	1.41421	-2.35619	0
295	-1	0	1	3.14159	0
296	0	-1	1	-1.5708	0
297	-1	0	1	3.14159	0
298	-1	-1	1.41421	-2.35619	0
299	-1	-1	1.41421	-2.35619	0
300	0	-1	1	-1.5708	0
301	0	0	0	0	0
302	-1	-1	1.41421	-2.35619	0
303	0	0	0	0	0
304	0	-1	1	-1.5708	0
305	-1	-1	1.41421	-2.35619	0
306	-1	0	1	3.14159	0
307	0	-1	1	-1.5708	0
308	-1	-1	1.41421	-2.35619	0
309	0	0	0	0	0
310	0	-1	1	-1.5708	0
SourceAmp:	156	MinSinkAmp:	301	MinMagnitude:	0

