OffsetValue	AccumulatedValue	Overflow
-300	-139428
-200	-41318
-100	56997
0	155371
100	253615
200	351772
300	449748

-100	56968
-90	66869
-80	76639
-70	86486
-60	96396
-50	106192
-40	116020
-30	125894
-20	135721
-10	145508
0	155347
10	165168
20	174930
30	184714
40	194617
50	204386
60	214222
70	224132
80	233893
90	243692
100	253603

0	155379
1	156378
2	157361
3	158323
4	159329
5	160284
6	161293
7	162273
8	163242
9	164218
10	165176
11	166169
12	167152
13	168083
14	169091
15	170107
16	171055
17	172027
18	173024
19	173955
20	174936
GNDAccumulatedData	166104	MinAccumulatedData	166169	MinDCOffsetValue	11
