OffsetValue	AccumulatedValue	Overflow
-300	-138930
-200	-40681
-100	58604
0	158313
100	257883
200	357038
300	454847

-100	58533
-90	68660
-80	78514
-70	88332
-60	98480
-50	108386
-40	118199
-30	128410
-20	138327
-10	148036
0	158264
10	168401
20	178097
30	188006
40	198167
50	208001
60	217907
70	228110
80	237872
90	247778
100	257863

0	158226
1	159256
2	160269
3	161310
4	162350
5	163274
6	164406
7	165342
8	166326
9	167383
10	168380
11	169401
12	170398
13	171431
14	172406
15	173453
16	174121
17	175093
18	176132
19	177093
20	178142
GNDAccumulatedData	167233	MinAccumulatedData	167383	MinDCOffsetValue	9
