OffsetValue	AccumulatedValue	Overflow
-300	-118652
-200	-37787
-100	43488
0	138291
100	233299
200	320211
300	397750

-100	43507
-90	54167
-80	63089
-70	70660
-60	82054
-50	90979
-40	98717
-30	110244
-20	119135
-10	126502
0	138379
10	150195
20	157523
30	166411
40	177880
50	185644
60	194519
70	206052
80	213617
90	222617
100	233282

10	150111
11	151309
12	152469
13	153704
14	154901
15	156051
16	153654
17	154609
18	155628
19	156584
20	157537
21	158456
22	159463
23	160511
24	160708
25	161607
26	162576
27	163535
28	164479
29	165417
30	166388
GNDAccumulatedData	154237	MinAccumulatedData	154609	MinDCOffsetValue	17
