OffsetValue	AccumulatedValue	Overflow
-300	-108990
-200	-20707
-100	67689
0	156152
100	244901
200	333568
300	421994

-100	67704
-90	76802
-80	85594
-70	94072
-60	103276
-50	112077
-40	120479
-30	129741
-20	138533
-10	146858
0	156162
10	165540
20	173865
30	182684
40	191996
50	200466
60	209278
70	218477
80	227010
90	235816
100	244911

0	156185
1	157115
2	158063
3	158995
4	159925
5	160873
6	161794
7	162743
8	163663
9	164594
10	165532
11	166473
12	167411
13	168329
14	169238
15	170196
16	170313
17	171210
18	172103
19	172998
20	173881
GNDAccumulatedData	165550	MinAccumulatedData	165532	MinDCOffsetValue	10
