OffsetValue	AccumulatedValue	Overflow
-300	-117331
-200	-29486
-100	58424
0	146410
100	234478
200	322455
300	410251

-100	58387
-90	67458
-80	76185
-70	84657
-60	93786
-50	102529
-40	110958
-30	120167
-20	128911
-10	137167
0	146422
10	155664
20	163952
30	172678
40	181918
50	190368
60	199095
70	208235
80	216716
90	225469
100	234461

0	146398
1	147314
2	148206
3	149155
4	150075
5	150991
6	151948
7	152883
8	153759
9	154715
10	155618
11	156537
12	157475
13	158419
14	159327
15	160270
16	160430
17	161320
18	162210
19	163101
20	163961
GNDAccumulatedData	159677	MinAccumulatedData	159327	MinDCOffsetValue	14
