OffsetValue	AccumulatedValue	Overflow
-300	-122982
-200	-35708
-100	51559
0	139029
100	226605
200	313979
300	401177

-100	51525
-90	60526
-80	69209
-70	77642
-60	86699
-50	95394
-40	103755
-30	112907
-20	121581
-10	129881
0	139027
10	148174
20	156487
30	165206
40	174339
50	182692
60	191424
70	200524
80	208945
90	217640
100	226617

10	148200
11	149095
12	150043
13	150964
14	151874
15	152788
16	152951
17	153842
18	154725
19	155594
20	156450
21	157336
22	158213
23	159082
24	159906
25	160779
26	161665
27	162541
28	163448
29	164330
30	165167
GNDAccumulatedData	154447	MinAccumulatedData	154725	MinDCOffsetValue	18
