144	213	128	128	
98	220	128	128	
203	216	128	128	
119	188	128	128	
10	0	128	128	
122	160	126	58	
149	99	130	166	
147	108	124	55	
0	70	131	55	
8	63	137	51	
150	220	128	128	
147	226	128	128	
212	217	128	128	
127	195	128	128	
99	172	128	128	
90	19	15	118	
120	94	130	133	
105	108	130	49	
190	74	120	47	
73	69	137	41	
