Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1268	-128	1274.44	-3.04099	0
100	-641	-70	644.811	-3.03282	0
200	-2	-10	10.198	-1.76819	0
300	638	49	639.879	0.076652	0
400	1274	108	1278.57	0.0845702	0
500	1908	167	1915.29	0.0873037	0
600	2535	229	2545.32	0.0900908	0
700	3001	282	3014.22	0.0936935	0
800	3256	312	3270.91	0.0955314	0
900	3503	341	3519.56	0.0970394	0
1000	3730	368	3748.11	0.0983413	0
SourceAmp:	214	MinSinkAmp:	200	MinMagnitude:	10.198

Amp	Real	Quad	Magnitude	Phase	Overflow
100	-630	-69	633.767	-3.0325	0
110	-577	-64	580.539	-3.03113	0
120	-512	-58	515.275	-3.02879	0
130	-448	-52	451.008	-3.02604	0
140	-386	-46	388.731	-3.02298	0
150	-320	-40	322.49	-3.01724	0
160	-256	-34	258.248	-3.00955	0
170	-192	-28	194.031	-2.99678	0
180	-127	-22	128.891	-2.97007	0
190	-64	-16	65.9697	-2.89661	0
200	-1	-10	10.0499	-1.67046	0
210	65	-4	65.123	-0.061461	0
220	127	2	127.016	0.0157467	0
230	193	8	193.166	0.0414271	0
240	257	14	257.381	0.0544209	0
250	321	20	321.622	0.0622249	0
260	384	25	384.813	0.0650124	0
270	448	31	449.071	0.0690863	0
280	512	37	513.335	0.0721402	0
290	577	43	578.6	0.0743859	0
300	639	49	640.876	0.0765325	0
SourceAmp:	214	MinSinkAmp:	200	MinMagnitude:	10.0499

Amp	Real	Quad	Magnitude	Phase	Overflow
190	-63	-16	65	-2.89288	0
191	-57	-15	58.9406	-2.88427	0
192	-51	-15	53.1601	-2.85554	0
193	-45	-14	47.1275	-2.83997	0
194	-38	-13	40.1622	-2.81197	0
195	-31	-12	33.2415	-2.77226	0
196	-26	-12	28.6356	-2.70918	0
197	-20	-11	22.8254	-2.63875	0
198	-13	-11	17.0294	-2.43934	0
199	-7	-10	12.2066	-2.18152	0
200	-1	-10	10.0499	-1.67046	0
201	6	-9	10.8167	-0.982794	0
202	13	-9	15.8114	-0.605545	0
203	19	-8	20.6155	-0.398522	0
204	24	-8	25.2982	-0.321751	0
205	31	-7	31.7805	-0.222082	0
206	37	-6	37.4833	-0.160763	0
207	44	-6	44.4072	-0.135528	0
208	52	-5	52.2398	-0.0958591	0
209	58	-4	58.1378	-0.0688565	0
210	65	-4	65.123	-0.061461	0
SourceAmp:	214	MinSinkAmp:	200	MinMagnitude:	10.0499

