Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1312	-125	1317.94	-3.0466	0
100	-694	-66	697.131	-3.04678	0
200	-59	-6	59.3043	-3.04025	0
300	574	53	576.442	0.0920734	0
400	1206	111	1211.1	0.0917812	0
500	1834	170	1841.86	0.0924294	0
600	2457	228	2467.56	0.0925311	0
700	2955	279	2968.14	0.0941372	0
800	3205	308	3219.77	0.0958056	0
900	3446	337	3462.44	0.0974846	0
1000	3668	363	3685.92	0.0986428	0
SourceAmp:	195	MinSinkAmp:	200	MinMagnitude:	59.3043

Amp	Real	Quad	Magnitude	Phase	Overflow
100	-683	-65	686.086	-3.04671	0
110	-631	-61	633.942	-3.04522	0
120	-566	-54	568.57	-3.04647	0
130	-503	-48	505.285	-3.04645	0
140	-440	-42	442	-3.04643	0
150	-376	-36	377.719	-3.04614	0
160	-312	-30	313.439	-3.04573	0
170	-249	-24	250.154	-3.0455	0
180	-186	-18	186.869	-3.04512	0
190	-122	-12	122.589	-3.04355	0
200	-58	-6	58.3095	-3.03851	0
210	5	0	5	0	0
220	67	6	67.2681	0.089314	0
230	131	12	131.548	0.0913481	0
240	196	18	196.825	0.0915799	0
250	259	23	260.019	0.0885708	0
260	321	29	322.307	0.0900981	0
270	385	35	386.588	0.0906599	0
280	449	41	450.868	0.0910615	0
290	513	47	515.149	0.0913629	0
300	575	53	577.437	0.0919142	0
SourceAmp:	195	MinSinkAmp:	210	MinMagnitude:	5

Amp	Real	Quad	Magnitude	Phase	Overflow
200	-57	-6	57.3149	-3.03672	0
201	-52	-5	52.2398	-3.04573	0
202	-45	-5	45.2769	-3.03094	0
203	-39	-4	39.2046	-3.03939	0
204	-34	-4	34.2345	-3.02448	0
205	-27	-3	27.1662	-3.03094	0
206	-21	-2	21.095	-3.04664	0
207	-14	-2	14.1421	-2.9997	0
208	-7	-1	7.07107	-2.9997	0
209	-1	-1	1.41421	-2.35619	0
210	5	0	5	0	0
211	12	1	12.0416	0.0831412	0
212	17	1	17.0294	0.0587558	0
213	24	2	24.0832	0.0831412	0
214	30	2	30.0666	0.0665682	0
215	37	3	37.1214	0.0809041	0
216	43	4	43.1856	0.0927563	0
217	49	4	49.163	0.081452	0
218	56	5	56.2228	0.0890496	0
219	62	5	62.2013	0.080471	0
220	68	6	68.2642	0.0880074	0
SourceAmp:	195	MinSinkAmp:	209	MinMagnitude:	1.41421

