Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2313	-444	2355.23	-2.95194	0
100	-2250	-429	2290.53	-2.95319	0
200	-1740	-334	1771.77	-2.95195	0
300	-1157	-223	1178.29	-2.95119	0
400	-568	-109	578.364	-2.952	0
500	17	2	17.1172	0.117109	0
600	604	110	613.935	0.180145	0
700	1196	217	1215.53	0.179486	0
800	1789	323	1817.92	0.178623	0
900	2377	431	2415.76	0.179372	0
1000	2965	540	3013.77	0.18015	0
SourceAmp:	474	MinSinkAmp:	500	MinMagnitude:	17.1172

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-565	-110	575.608	-2.94931	0
410	-509	-98	518.348	-2.95139	0
420	-451	-87	459.315	-2.95103	0
430	-392	-75	399.11	-2.95255	0
440	-332	-64	338.112	-2.95116	0
450	-274	-52	278.891	-2.95404	0
460	-218	-42	222.009	-2.95126	0
470	-158	-31	161.012	-2.94785	0
480	-100	-20	101.98	-2.9442	0
490	-40	-9	41	-2.92028	0
500	17	2	17.1172	0.117109	0
510	76	12	76.9415	0.156602	0
520	135	23	136.945	0.16875	0
530	194	35	197.132	0.178492	0
540	252	45	255.986	0.176709	0
550	309	56	314.033	0.179284	0
560	369	67	375.033	0.179615	0
570	428	77	434.871	0.178002	0
580	487	88	494.887	0.178769	0
590	544	99	552.935	0.180015	0
600	604	110	613.935	0.180145	0
SourceAmp:	474	MinSinkAmp:	500	MinMagnitude:	17.1172

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-40	-9	41	-2.92028	0
491	-34	-8	34.9285	-2.9105	0
492	-29	-7	29.8329	-2.90474	0
493	-23	-6	23.7697	-2.88641	0
494	-17	-5	17.72	-2.85554	0
495	-12	-4	12.6491	-2.81984	0
496	-5	-3	5.83095	-2.60117	0
497	1	-2	2.23607	-1.10715	0
498	7	-2	7.28011	-0.2783	0
499	12	0	12	0	0
500	17	1	17.0294	0.0587558	0
501	23	1	23.0217	0.0434509	0
502	29	2	29.0689	0.0688565	0
503	35	3	35.1283	0.0855053	0
504	40	4	40.1995	0.0996687	0
505	46	5	46.2709	0.108271	0
506	53	6	53.3385	0.112728	0
507	59	7	59.4138	0.118092	0
508	64	8	64.4981	0.124355	0
509	70	9	70.5762	0.12787	0
510	76	10	76.6551	0.130827	0
SourceAmp:	474	MinSinkAmp:	497	MinMagnitude:	2.23607

