Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2308	-452	2351.84	-2.9482	0
100	-2270	-441	2312.44	-2.94971	0
200	-1745	-339	1777.62	-2.94971	0
300	-1162	-225	1183.58	-2.95033	0
400	-574	-108	584.072	-2.95561	0
500	8	5	9.43398	0.558599	0
600	590	115	601.103	0.192502	0
700	1179	224	1200.09	0.187754	0
800	1772	332	1802.83	0.185212	0
900	2358	441	2398.88	0.184887	0
1000	2947	553	2998.44	0.185491	0
SourceAmp:	481	MinSinkAmp:	500	MinMagnitude:	9.43398

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-572	-109	582.293	-2.95329	0
410	-515	-97	524.055	-2.95542	0
420	-457	-86	465.022	-2.95558	0
430	-399	-74	405.804	-2.95821	0
440	-340	-62	345.607	-2.96122	0
450	-281	-51	285.591	-2.96205	0
460	-227	-40	230.497	-2.96717	0
470	-166	-28	168.345	-2.97449	0
480	-107	-17	108.342	-2.98403	0
490	-49	-6	49.366	-3.01975	0
500	8	5	9.43398	0.558599	0
510	66	16	67.9117	0.237836	0
520	123	27	125.929	0.216085	0
530	184	39	188.088	0.208865	0
540	241	50	246.132	0.204567	0
550	299	60	304.961	0.198039	0
560	358	71	364.973	0.195784	0
570	416	82	424.005	0.19462	0
580	474	93	483.037	0.193741	0
590	531	104	541.089	0.193409	0
600	591	115	602.085	0.192184	0
SourceAmp:	481	MinSinkAmp:	500	MinMagnitude:	9.43398

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-49	-6	49.366	-3.01975	0
491	-43	-5	43.2897	-3.02583	0
492	-38	-4	38.2099	-3.03672	0
493	-32	-3	32.1403	-3.04812	0
494	-26	-2	26.0768	-3.06482	0
495	-21	0	21	3.14159	0
496	-14	1	14.0357	3.07029	0
497	-8	2	8.24621	2.89661	0
498	-2	3	3.60555	2.1588	0
499	3	4	5	0.927295	0
500	8	5	9.43398	0.558599	0
501	13	6	14.3178	0.432408	0
502	19	7	20.2485	0.35299	0
503	25	8	26.2488	0.309703	0
504	30	9	31.3209	0.291457	0
505	36	10	37.3631	0.270947	0
506	42	11	43.4166	0.256151	0
507	48	13	49.7293	0.264488	0
508	53	14	54.8179	0.258252	0
509	59	15	60.8769	0.248963	0
510	65	16	66.9403	0.241355	0
SourceAmp:	481	MinSinkAmp:	498	MinMagnitude:	3.60555

