Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2282	-444	2324.79	-2.94943	0
100	-2191	-424	2231.65	-2.95044	0
200	-1639	-321	1670.14	-2.94819	0
300	-1045	-206	1065.11	-2.94696	0
400	-449	-88	457.542	-2.94805	0
500	143	26	145.344	0.179853	0
600	741	138	753.741	0.184125	0
700	1341	248	1363.74	0.18287	0
800	1940	357	1972.57	0.181985	0
900	2536	467	2578.64	0.182108	0
1000	3133	581	3186.42	0.183362	0
SourceAmp:	508	MinSinkAmp:	500	MinMagnitude:	145.344

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-446	-90	454.99	-2.94247	0
410	-388	-78	395.763	-2.94321	0
420	-330	-66	336.535	-2.9442	0
430	-272	-54	277.308	-2.94561	0
440	-212	-43	216.317	-2.94148	0
450	-153	-31	156.109	-2.94168	0
460	-94	-20	96.1041	-2.93195	0
470	-33	-8	33.9559	-2.90376	0
480	25	4	25.318	0.158655	0
490	85	15	86.3134	0.174672	0
500	144	26	146.328	0.178631	0
510	204	38	207.509	0.184164	0
520	262	49	266.543	0.184887	0
530	322	60	327.542	0.184223	0
540	381	71	387.559	0.184238	0
550	441	82	448.559	0.183842	0
560	501	94	509.742	0.185468	0
570	561	105	570.742	0.185025	0
580	620	116	630.758	0.184958	0
590	680	127	691.758	0.184638	0
600	741	138	753.741	0.184125	0
SourceAmp:	508	MinSinkAmp:	480	MinMagnitude:	25.318

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-33	-8	33.9559	-2.90376	0
471	-27	-7	27.8927	-2.88792	0
472	-21	-6	21.8403	-2.86329	0
473	-15	-4	15.5242	-2.88099	0
474	-9	-3	9.48683	-2.81984	0
475	-3	-2	3.60555	-2.55359	0
476	2	-1	2.23607	-0.463648	0
477	7	0	7	0	0
478	13	1	13.0384	0.0767719	0
479	19	2	19.105	0.104877	0
480	25	4	25.318	0.158655	0
481	31	5	31.4006	0.159913	0
482	37	6	37.4833	0.160763	0
483	43	7	43.566	0.161375	0
484	48	8	48.6621	0.165149	0
485	54	9	54.7449	0.165149	0
486	61	11	61.9839	0.17841	0
487	67	12	68.0661	0.177225	0
488	73	13	74.1485	0.176235	0
489	79	14	80.2309	0.175394	0
490	85	15	86.3134	0.174672	0
SourceAmp:	508	MinSinkAmp:	476	MinMagnitude:	2.23607

