Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2287	-431	2327.26	-2.95532	0
100	-2195	-408	2232.6	-2.95781	0
200	-1638	-295	1664.35	-2.96341	0
300	-1039	-177	1053.97	-2.97286	0
400	-436	-59	439.974	-3.00709	0
500	159	55	168.244	0.333028	0
600	760	166	777.918	0.215044	0
700	1365	275	1392.43	0.198804	0
800	1970	383	2006.89	0.192021	0
900	2569	490	2615.31	0.188472	0
1000	3171	598	3226.89	0.186395	0
SourceAmp:	470	MinSinkAmp:	500	MinMagnitude:	168.244

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-434	-61	438.266	-3.00195	0
410	-376	-49	379.179	-3.012	0
420	-318	-37	320.145	-3.02576	0
430	-258	-25	259.208	-3.045	0
440	-197	-13	197.428	-3.0757	0
450	-139	-2	139.014	-3.12721	0
460	-80	9	80.5047	3.02956	0
470	-19	21	28.3196	2.30624	0
480	40	32	51.225	0.674741	0
490	99	43	107.935	0.409758	0
500	159	54	167.92	0.3274	0
510	217	65	226.526	0.291034	0
520	277	77	287.503	0.271133	0
530	339	88	350.236	0.253981	0
540	398	99	410.128	0.243796	0
550	458	110	471.024	0.23571	0
560	519	122	533.146	0.230876	0
570	579	133	594.079	0.22579	0
580	638	144	654.049	0.221986	0
590	697	154	713.81	0.217453	0
600	760	166	777.918	0.215044	0
SourceAmp:	470	MinSinkAmp:	470	MinMagnitude:	28.3196

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-80	9	80.5047	3.02956	0
461	-75	10	75.6637	3.00904	0
462	-69	11	69.8713	2.9835	0
463	-63	12	64.1327	2.95337	0
464	-55	14	56.7539	2.89234	0
465	-48	15	50.2892	2.83871	0
466	-42	16	44.9444	2.77761	0
467	-36	18	40.2492	2.67795	0
468	-31	19	36.3593	2.59174	0
469	-25	20	32.0156	2.46685	0
470	-19	21	28.3196	2.30624	0
471	-13	22	25.5539	2.1045	0
472	-7	23	24.0416	1.86624	0
473	-1	24	24.0208	1.61244	0
474	5	26	26.4764	1.38081	0
475	11	27	29.1548	1.18392	0
476	16	28	32.249	1.05165	0
477	22	29	36.4005	0.921801	0
478	28	30	41.0366	0.819867	0
479	34	31	46.0109	0.739277	0
480	40	32	51.225	0.674741	0
SourceAmp:	470	MinSinkAmp:	473	MinMagnitude:	24.0208

