Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2310	-457	2354.77	-2.94628	0
100	-2261	-445	2304.38	-2.94726	0
200	-1759	-357	1794.86	-2.94136	0
300	-1180	-247	1205.57	-2.93525	0
400	-594	-134	608.927	-2.91972	0
500	-13	-22	25.5539	-2.1045	0
600	570	86	576.451	0.149748	0
700	1156	191	1171.67	0.163746	0
800	1743	297	1768.12	0.168775	0
900	2326	405	2361	0.17239	0
1000	2911	517	2956.55	0.175769	0
SourceAmp:	505	MinSinkAmp:	500	MinMagnitude:	25.5539

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-591	-135	606.223	-2.91702	0
410	-534	-123	547.983	-2.9152	0
420	-478	-112	490.946	-2.91144	0
430	-419	-101	431.001	-2.90505	0
440	-360	-89	370.838	-2.89923	0
450	-301	-78	310.942	-2.88803	0
460	-245	-68	254.262	-2.87086	0
470	-187	-56	195.205	-2.85063	0
480	-129	-45	136.624	-2.80595	0
490	-70	-34	77.8203	-2.68944	0
500	-12	-23	25.9422	-2.05168	0
510	45	-12	46.5725	-0.260602	0
520	104	-1	104.005	-0.00961509	0
530	163	10	163.306	0.0612729	0
540	221	20	221.903	0.0902519	0
550	278	31	279.723	0.111052	0
560	336	42	338.615	0.124355	0
570	395	53	398.54	0.133381	0
580	453	63	457.36	0.138186	0
590	512	74	517.32	0.143537	0
600	571	85	577.292	0.147776	0
SourceAmp:	505	MinSinkAmp:	500	MinMagnitude:	25.9422

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-70	-34	77.8203	-2.68944	0
491	-64	-33	72.0069	-2.66552	0
492	-59	-32	67.1193	-2.64462	0
493	-53	-31	61.4003	-2.61235	0
494	-47	-29	55.2268	-2.58875	0
495	-41	-28	49.6488	-2.54242	0
496	-35	-27	44.2041	-2.48452	0
497	-29	-26	38.9487	-2.41069	0
498	-23	-24	33.2415	-2.33492	0
499	-17	-23	28.6007	-2.2073	0
500	-13	-23	26.4197	-2.08525	0
501	-7	-22	23.0868	-1.87885	0
502	-1	-20	20.025	-1.62075	0
503	5	-19	19.6469	-1.31347	0
504	11	-18	21.095	-1.02225	0
505	17	-17	24.0416	-0.785398	0
506	23	-16	28.0179	-0.607802	0
507	28	-15	31.7648	-0.491809	0
508	33	-14	35.8469	-0.401229	0
509	39	-13	41.1096	-0.321751	0
510	45	-12	46.5725	-0.260602	0
SourceAmp:	505	MinSinkAmp:	503	MinMagnitude:	19.6469

