Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2297	-445	2339.71	-2.95023	0
100	-2202	-425	2242.64	-2.95093	0
200	-1640	-322	1671.31	-2.94772	0
300	-1044	-209	1064.71	-2.94401	0
400	-446	-93	455.593	-2.93602	0
500	147	18	148.098	0.121842	0
600	746	128	756.902	0.169927	0
700	1347	237	1367.69	0.174164	0
800	1947	346	1977.5	0.175873	0
900	2541	456	2581.59	0.177567	0
1000	3138	571	3189.53	0.179994	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	148.098

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-443	-96	453.282	-2.92819	0
410	-385	-83	393.845	-2.92926	0
420	-326	-71	333.642	-2.92715	0
430	-267	-60	273.659	-2.92055	0
440	-207	-48	212.492	-2.91374	0
450	-148	-37	152.555	-2.89661	0
460	-89	-26	92.72	-2.85737	0
470	-30	-15	33.541	-2.67795	0
480	30	-4	30.2655	-0.132552	0
490	89	8	89.3588	0.0896467	0
500	148	19	149.215	0.12768	0
510	208	30	210.152	0.143243	0
520	267	41	270.13	0.152368	0
530	327	52	331.109	0.157701	0
540	386	63	391.107	0.161786	0
550	446	74	452.097	0.164421	0
560	506	85	513.09	0.16643	0
570	566	96	574.084	0.168012	0
580	625	107	634.093	0.169556	0
590	686	118	696.075	0.170345	0
600	746	129	757.071	0.171229	0
SourceAmp:	500	MinSinkAmp:	480	MinMagnitude:	30.2655

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-30	-15	33.541	-2.67795	0
471	-24	-14	27.7849	-2.61352	0
472	-17	-12	20.8087	-2.52693	0
473	-11	-11	15.5563	-2.35619	0
474	-5	-10	11.1803	-2.03444	0
475	1	-8	8.06226	-1.44644	0
476	5	-8	9.43398	-1.0122	0
477	12	-6	13.4164	-0.463648	0
478	17	-5	17.72	-0.286051	0
479	23	-4	23.3452	-0.172191	0
480	30	-3	30.1496	-0.0996687	0
481	36	-1	36.0139	-0.0277706	0
482	42	0	42	0	0
483	48	1	48.0104	0.0208303	0
484	53	2	53.0377	0.037718	0
485	59	3	59.0762	0.0508037	0
486	64	4	64.1249	0.0624188	0
487	71	5	71.1758	0.0703065	0
488	77	6	77.2334	0.0777649	0
489	83	7	83.2947	0.0841382	0
490	89	9	89.4539	0.100781	0
SourceAmp:	500	MinSinkAmp:	475	MinMagnitude:	8.06226

