Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2319	-448	2361.88	-2.95076	0
100	-2270	-435	2311.3	-2.95226	0
200	-1741	-332	1772.37	-2.95316	0
300	-1166	-219	1186.39	-2.95593	0
400	-586	-105	595.333	-2.96429	0
500	-8	6	10	2.49809	0
600	570	115	581.485	0.199082	0
700	1153	221	1173.99	0.189377	0
800	1740	327	1770.46	0.185764	0
900	2320	434	2360.24	0.184932	0
1000	2904	542	2954.15	0.184516	0
SourceAmp:	513	MinSinkAmp:	500	MinMagnitude:	10

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-583	-107	592.738	-2.96008	0
410	-527	-95	535.494	-2.96324	0
420	-470	-83	477.272	-2.9668	0
430	-412	-72	418.244	-2.96858	0
440	-354	-61	359.217	-2.97095	0
450	-295	-49	299.042	-2.97699	0
460	-238	-38	241.015	-2.98327	0
470	-179	-26	180.878	-2.99735	0
480	-123	-16	124.036	-3.01224	0
490	-65	-5	65.192	-3.06482	0
500	-8	6	10	2.49809	0
510	49	17	51.8652	0.333945	0
520	107	28	110.603	0.255943	0
530	164	38	168.345	0.227689	0
540	220	49	225.391	0.21915	0
550	279	60	285.379	0.211828	0
560	339	71	346.355	0.206455	0
570	396	82	404.401	0.204185	0
580	453	92	462.248	0.200365	0
590	511	103	521.277	0.1989	0
600	570	114	581.288	0.197396	0
SourceAmp:	513	MinSinkAmp:	500	MinMagnitude:	10

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-65	-5	65.192	-3.06482	0
491	-59	-4	59.1354	-3.0739	0
492	-55	-3	55.0818	-3.0871	0
493	-49	-2	49.0408	-3.1008	0
494	-43	-1	43.0116	-3.11834	0
495	-36	0	36	3.14159	0
496	-30	1	30.0167	3.10827	0
497	-24	2	24.0832	3.05845	0
498	-18	3	18.2483	2.97644	0
499	-12	4	12.6491	2.81984	0
500	-8	5	9.43398	2.58299	0
501	-2	6	6.32456	1.89255	0
502	4	7	8.06226	1.05165	0
503	9	9	12.7279	0.785398	0
504	15	10	18.0278	0.588003	0
505	21	11	23.7065	0.482513	0
506	26	12	28.6356	0.432408	0
507	32	13	34.5398	0.385883	0
508	37	14	39.5601	0.361729	0
509	43	15	45.5412	0.335639	0
510	48	16	50.5964	0.321751	0
SourceAmp:	513	MinSinkAmp:	501	MinMagnitude:	6.32456

