Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2317	-450	2360.29	-2.94976	0
100	-2282	-440	2324.03	-2.95112	0
200	-1796	-349	1829.59	-2.94966	0
300	-1224	-240	1247.31	-2.94797	0
400	-645	-128	657.578	-2.94569	0
500	-69	-19	71.5681	-2.87289	0
600	504	86	511.285	0.169007	0
700	1085	189	1101.34	0.172463	0
800	1667	293	1692.55	0.173988	0
900	2242	397	2276.88	0.175257	0
1000	2819	505	2863.88	0.177261	0
SourceAmp:	476	MinSinkAmp:	500	MinMagnitude:	71.5681

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-643	-130	656.01	-2.9421	0
410	-587	-118	598.743	-2.94321	0
420	-530	-106	540.496	-2.9442	0
430	-473	-95	482.446	-2.94338	0
440	-414	-84	422.436	-2.94141	0
450	-357	-73	364.387	-2.93989	0
460	-301	-63	307.522	-2.93527	0
470	-242	-52	247.524	-2.92993	0
480	-185	-41	189.489	-2.9235	0
490	-127	-30	130.495	-2.90962	0
500	-69	-20	71.8401	-2.85947	0
510	-13	-9	15.8114	-2.53605	0
520	43	1	43.0116	0.0232516	0
530	102	12	102.703	0.117109	0
540	159	22	160.515	0.137492	0
550	218	33	220.484	0.150236	0
560	275	44	278.498	0.158655	0
570	332	54	336.363	0.161239	0
580	388	64	393.243	0.163476	0
590	446	75	452.262	0.166603	0
600	505	85	512.104	0.166754	0
SourceAmp:	476	MinSinkAmp:	510	MinMagnitude:	15.8114

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-69	-20	71.8401	-2.85947	0
501	-63	-18	65.521	-2.86329	0
502	-57	-17	59.4811	-2.85175	0
503	-52	-16	54.4059	-2.84309	0
504	-46	-15	48.3839	-2.82638	0
505	-40	-14	42.3792	-2.80492	0
506	-35	-13	37.3363	-2.78596	0
507	-29	-12	31.3847	-2.74925	0
508	-24	-11	26.4008	-2.71183	0
509	-19	-10	21.4709	-2.65711	0
510	-13	-9	15.8114	-2.53605	0
511	-7	-8	10.6301	-2.28963	0
512	-2	-7	7.28011	-1.8491	0
513	4	-6	7.2111	-0.982794	0
514	10	-5	11.1803	-0.463648	0
515	16	-4	16.4924	-0.244979	0
516	21	-3	21.2132	-0.141897	0
517	26	-2	26.0768	-0.0767719	0
518	32	-1	32.0156	-0.0312398	0
519	37	0	37	0	0
520	43	1	43.0116	0.0232516	0
SourceAmp:	476	MinSinkAmp:	513	MinMagnitude:	7.2111

