Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2324	-453	2367.74	-2.94908	0
100	-2277	-442	2319.5	-2.94986	0
200	-1744	-355	1779.76	-2.94078	0
300	-1161	-247	1186.98	-2.93197	0
400	-574	-136	589.892	-2.90895	0
500	8	-27	28.1603	-1.28274	0
600	592	80	597.381	0.134321	0
700	1181	187	1195.71	0.157037	0
800	1771	294	1795.24	0.164508	0
900	2355	402	2389.06	0.169071	0
1000	2943	515	2987.72	0.173237	0
SourceAmp:	501	MinSinkAmp:	500	MinMagnitude:	28.1603

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-571	-138	587.439	-2.90446	0
410	-514	-126	529.218	-2.9012	0
420	-457	-115	471.247	-2.89507	0
430	-399	-104	412.331	-2.88661	0
440	-339	-92	351.262	-2.87659	0
450	-281	-81	292.441	-2.86094	0
460	-224	-71	234.983	-2.83465	0
470	-165	-60	175.57	-2.79282	0
480	-106	-48	116.362	-2.71639	0
490	-48	-37	60.6053	-2.48489	0
500	9	-27	28.4605	-1.24905	0
510	66	-16	67.9117	-0.237836	0
520	125	-6	125.144	-0.0479632	0
530	185	5	185.068	0.0270204	0
540	241	16	241.531	0.0662928	0
550	299	27	300.217	0.0900568	0
560	358	37	359.907	0.102986	0
570	417	48	419.753	0.114604	0
580	475	59	478.65	0.123578	0
590	533	69	537.448	0.12874	0
600	593	80	598.372	0.134098	0
SourceAmp:	501	MinSinkAmp:	500	MinMagnitude:	28.4605

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-48	-38	61.2209	-2.47195	0
491	-43	-37	56.7274	-2.43105	0
492	-38	-36	52.345	-2.38321	0
493	-32	-35	47.4236	-2.31145	0
494	-26	-34	42.8019	-2.22364	0
495	-20	-33	38.5876	-2.11566	0
496	-14	-32	34.9285	-1.98321	0
497	-7	-30	30.8058	-1.80003	0
498	-2	-29	29.0689	-1.63965	0
499	4	-28	28.2843	-1.4289	0
500	9	-27	28.4605	-1.24905	0
501	15	-26	30.0167	-1.04752	0
502	21	-25	32.6497	-0.872137	0
503	27	-24	36.1248	-0.726642	0
504	32	-23	39.4081	-0.623199	0
505	38	-22	43.909	-0.524796	0
506	44	-21	48.7545	-0.445301	0
507	50	-20	53.8516	-0.380506	0
508	54	-19	57.2451	-0.338324	0
509	61	-18	63.6003	-0.286939	0
510	66	-17	68.1542	-0.252096	0
SourceAmp:	501	MinSinkAmp:	499	MinMagnitude:	28.2843

