OffsetValue	AccumulatedValue	Overflow
-300	-53217
-200	14782
-100	83427
0	152645
100	221879
200	290339
300	358053

-100	83446
-90	91250
-80	97845
-70	103486
-60	111744
-50	118243
-40	123907
-30	132204
-20	138706
-10	144084
0	152675
10	161279
20	166634
30	173154
40	181426
50	187091
60	193633
70	201880
80	207507
90	214093
100	221887

0	152678
1	153613
2	154523
3	155406
4	156325
5	157240
6	158163
7	159069
8	159565
9	160403
10	161284
11	162130
12	162930
13	163830
14	164697
15	165530
16	163839
17	164548
18	165202
19	165914
20	166604
GNDAccumulatedData	161472	MinAccumulatedData	161284	MinDCOffsetValue	10
