OffsetValue	AccumulatedValue	Overflow
-300	-69216
-200	2007
-100	73826
0	146386
100	219224
200	291171
300	362311

-100	73826
-90	82119
-80	89041
-70	94729
-60	103495
-50	110372
-40	116183
-30	124992
-20	131839
-10	137308
0	146393
10	155591
20	161044
30	167903
40	176770
50	182568
60	189441
70	198266
80	203992
90	210956
100	219213

0	146375
1	147369
2	148345
3	149348
4	150306
5	151258
6	152247
7	153249
8	153704
9	154674
10	155602
11	156516
12	157355
13	158275
14	159193
15	160082
16	158011
17	158739
18	159518
19	160290
20	161024
GNDAccumulatedData	156083	MinAccumulatedData	156516	MinDCOffsetValue	11
