OffsetValue	AccumulatedValue	Overflow
-300	-54525
-200	14362
-100	83951
0	154342
100	224602
200	293957
300	362442

-100	83951
-90	91934
-80	98656
-70	104292
-60	112772
-50	119431
-40	125092
-30	133579
-20	140232
-10	145566
0	154360
10	163159
20	168523
30	175097
40	183574
50	189249
60	195855
70	204337
80	209968
90	216648
100	224621

0	154329
1	155286
2	156203
3	157183
4	158124
5	159021
6	159947
7	160893
8	161361
9	162284
10	163135
11	164031
12	164831
13	165749
14	166610
15	167466
16	165598
17	166331
18	167017
19	167752
20	168436
GNDAccumulatedData	162772	MinAccumulatedData	163135	MinDCOffsetValue	10
