Amp	Real	Quad	Magnitude	Phase	Overflow
0	227	-111	252.686	-0.454798	0
100	481	490	686.63	0.794667	0
200	733	1098	1320.19	0.982163	0
300	981	1704	1966.21	1.04843	0
400	1227	2309	2614.77	1.08235	0
500	1496	2805	3179	1.08084	0
600	1802	3195	3668.14	1.05726	0
700	2125	3529	4119.4	1.02879	0
800	2472	3834	4561.84	0.998115	0
900	2821	4132	5003.15	0.971762	0
1000	3178	4420	5443.9	0.947429	0
SourceAmp:	16	MinSinkAmp:	0	MinMagnitude:	252.686

Amp	Real	Quad	Magnitude	Phase	Overflow
0	1082	-696	1286.52	-0.571618	0
10	251	-51	256.129	-0.200458	0
20	277	8	277.115	0.0288728	0
30	302	68	309.561	0.221472	0
40	327	129	351.525	0.375752	0
50	354	190	401.766	0.492593	0
60	379	248	452.929	0.57943	0
70	403	308	507.221	0.65257	0
80	430	370	567.274	0.710538	0
90	456	431	627.453	0.757221	0
100	481	491	687.344	0.795686	0
110	507	552	749.502	0.827866	0
120	533	613	812.316	0.855093	0
130	558	674	875.009	0.879277	0
140	583	733	936.578	0.89889	0
150	608	794	1000.05	0.917296	0
160	634	857	1066.02	0.933862	0
170	660	918	1130.63	0.947462	0
180	685	977	1193.21	0.959315	0
190	711	1038	1258.16	0.970228	0
200	735	1098	1321.3	0.980905	0
SourceAmp:	16	MinSinkAmp:	10	MinMagnitude:	256.129

Amp	Real	Quad	Magnitude	Phase	Overflow
0	228	-110	253.148	-0.449514	0
1	229	-105	251.925	-0.429913	0
2	233	-98	252.771	-0.398139	0
3	235	-92	252.367	-0.373148	0
4	237	-87	252.464	-0.351817	0
5	239	-82	252.676	-0.330511	0
6	242	-75	253.355	-0.30053	0
7	245	-69	254.531	-0.274522	0
8	247	-62	254.663	-0.245931	0
9	250	-56	256.195	-0.220362	0
10	253	-50	257.893	-0.195114	0
11	255	-44	258.768	-0.170867	0
12	257	-40	260.094	-0.154403	0
13	259	-34	261.222	-0.130528	0
14	262	-27	263.388	-0.102691	0
15	264	-21	264.834	-0.0793783	0
16	267	-14	267.367	-0.0523865	0
17	270	-8	270.118	-0.029621	0
18	273	-2	273.007	-0.00732588	0
19	276	4	276.029	0.0144917	0
20	278	8	278.115	0.028769	0
SourceAmp:	16	MinSinkAmp:	1	MinMagnitude:	251.925

