Amp	Real	Quad	Magnitude	Phase	Overflow
0	-65	18	67.4463	2.87144	0
100	173	628	651.393	1.30199	0
200	410	1246	1311.72	1.2529	0
300	643	1859	1967.06	1.23779	0
400	878	2456	2608.22	1.22746	0
500	1135	2943	3154.28	1.20271	0
600	1431	3325	3619.86	1.16438	0
700	1742	3665	4057.93	1.1271	0
800	2075	3978	4486.66	1.09	0
900	2410	4288	4918.85	1.05876	0
1000	2753	4584	5347.15	1.02996	0
SourceAmp:	0	MinSinkAmp:	0	MinMagnitude:	67.4463

Amp	Real	Quad	Magnitude	Phase	Overflow
0	843	-568	1016.5	-0.592914	0
10	-43	80	90.824	2.06399	0
20	-19	139	140.293	1.70665	0
30	5	200	200.062	1.5458	0
40	29	261	262.606	1.46014	0
50	53	323	327.319	1.40816	0
60	76	383	390.468	1.37491	0
70	101	445	456.318	1.34761	0
80	125	506	521.211	1.32861	0
90	149	568	587.218	1.31425	0
100	172	629	652.093	1.30387	0
110	196	691	718.26	1.29441	0
120	221	752	783.802	1.28496	0
130	244	814	849.784	1.27956	0
140	268	876	916.079	1.2739	0
150	292	938	982.399	1.269	0
160	316	998	1046.83	1.26415	0
170	340	1061	1114.15	1.26068	0
180	363	1122	1179.26	1.2579	0
190	386	1184	1245.33	1.25565	0
200	411	1244	1310.14	1.2517	0
SourceAmp:	0	MinSinkAmp:	10	MinMagnitude:	90.824

Amp	Real	Quad	Magnitude	Phase	Overflow
0	-67	18	69.3758	2.87913	0
1	-65	24	69.2892	2.78789	0
2	-62	30	68.8767	2.69093	0
3	-59	36	69.1158	2.59373	0
4	-58	42	71.6101	2.51485	0
5	-55	48	73	2.42405	0
6	-53	54	75.6637	2.34685	0
7	-50	60	78.1025	2.26553	0
8	-47	66	81.0247	2.18961	0
9	-46	72	85.44	2.13932	0
10	-43	78	89.0674	2.07462	0
11	-40	85	93.9415	2.01064	0
12	-38	90	97.6934	1.97031	0
13	-36	96	102.528	1.92957	0
14	-34	103	108.467	1.88963	0
15	-31	108	112.361	1.85032	0
16	-28	115	118.36	1.80963	0
17	-26	122	124.74	1.78077	0
18	-24	128	130.231	1.75614	0
19	-21	134	135.636	1.72625	0
20	-19	139	140.293	1.70665	0
SourceAmp:	0	MinSinkAmp:	2	MinMagnitude:	68.8767

