0	1	-488.85	120.263
1	1	151.412	-35.1917
2	0	-58.0424	-12.7608
3	0	-22.2816	-4.63046
4	0	-8.50779	-1.73424
5	0	-3.24508	-0.735339
6	0	-1.27077	-0.242942
7	0	-0.536942	-0.134235
8	0	0.358244	0.0908536
9	0	-0.538495	-0.134624
10	0	-1.25744	-0.301787
11	0	-3.23226	-0.766978
12	0	-8.44607	-2.06957
13	0	-22.0441	-5.42625
14	0	-57.6713	-14.3452
15	0	-151.759	-33.6402
0	1	151.31	-35.6267
1	1	-489.289	118.375
2	0	-151.373	-35.3348
3	0	58.5214	10.8704
4	0	22.336	4.06109
5	0	8.51125	1.71718
6	0	3.28154	0.546924
7	0	1.2004	0.480159
8	0	-0.546242	-0.0971097
9	0	-0.359113	-0.0897782
10	0	-0.540494	-0.122839
11	0	-1.26094	-0.281857
12	0	-3.25118	-0.713847
13	0	-8.47801	-1.86243
14	0	-22.2098	-4.96325
15	0	-58.1973	-12.49
0	0	-56.8048	-17.4634
1	0	-150.207	-40.0052
2	1	-485.578	132.917
3	0	-151.872	-34.2184
4	0	-57.9828	-12.7774
5	0	-22.0603	-5.36026
6	0	-8.51191	-1.7335
7	0	-3.25747	-0.660298
8	0	1.27997	0.195664
9	0	-0.538842	-0.134711
10	0	-0.359816	-0.0830345
11	0	-0.525136	-0.175045
12	0	-1.23408	-0.392661
13	0	-3.17814	-0.977888
14	0	-8.31122	-2.51269
15	0	-21.7927	-6.36144
0	0	-22.062	-5.58374
1	0	-57.8222	-14.1249
2	0	-151.338	-36.5091
3	1	-483.937	140.542
4	0	-151.93	-33.7392
5	0	-57.6094	-14.3676
6	0	-22.2378	-4.71953
7	0	-8.5067	-1.71719
8	0	-3.26377	-0.659348
9	0	-1.25742	-0.314354
10	0	-0.537999	-0.1345
11	0	-0.35855	-0.0896375
12	0	-0.537093	-0.140111
13	0	-1.25592	-0.308057
14	0	-3.23091	-0.795301
15	0	-8.43783	-2.03672
0	0	-8.4221	-2.11146
1	0	-22.0606	-5.35895
2	0	-57.6592	-14.1665
3	0	-151.706	-34.7295
4	1	-487.503	128.123
5	0	-151.146	-37.0934
6	0	-58.172	-12.3683
7	0	-22.2555	-4.52654
8	0	-8.5243	-1.71076
9	0	-3.23827	-0.779133
10	0	-1.25785	-0.302816
11	0	-0.538242	-0.13456
12	0	-0.359113	-0.0897782
13	0	-0.537728	-0.134432
14	0	-1.25415	-0.319686
15	0	-3.234	-0.773347
0	0	-3.22651	-0.812979
1	0	-8.42558	-2.08683
2	0	-22.0255	-5.46822
3	0	-57.8979	-13.6397
4	0	-152.168	-33.9812
5	1	-480.629	151.892
6	0	-152.246	-31.3879
7	0	-58.3075	-11.6252
8	0	-22.3122	-4.37805
9	0	-8.44506	-2.01766
10	0	-3.2333	-0.783221
11	0	-1.26067	-0.295471
12	0	-0.537651	-0.139391
13	0	-0.359457	-0.084578
14	0	-0.538046	-0.134511
15	0	-1.25744	-0.301787
0	0	-1.25852	-0.302044
1	0	-3.23656	-0.762541
