128	0	15497	61
129	0	-7788	-16
130	0	-255	2
131	0	-102	0
132	0	-62	0
133	0	-38	0
134	0	-32	0
135	0	-28	0
136	0	-25	0
137	0	-21	-1
138	0	-24	-1
139	0	-29	-1
140	0	-40	-2
141	0	-70	-2
142	0	-189	-4
143	0	-7046	-20
128	0	-7719	-31
129	0	15519	50
130	0	-6903	-25
131	0	-187	-4
132	0	-67	-2
133	0	-35	-1
134	0	-27	-1
135	0	-24	-1
136	0	-20	-1
137	0	-22	0
138	0	-26	0
139	0	-33	0
140	0	-43	1
141	0	-61	-2
142	0	-102	0
143	0	-252	0
128	0	-217	0
129	0	-6961	-32
130	0	14792	27
131	0	-7178	-7
132	0	-222	-2
133	0	-79	-1
134	0	-47	-1
135	0	-35	-1
136	0	-27	-1
137	0	-22	-1
138	0	-22	-1
139	0	-24	0
140	0	-27	0
141	0	-33	-1
142	0	-46	-1
143	0	-80	-1
128	0	-82	-1
129	0	-204	-4
130	0	-7045	-8
131	0	15153	32
132	0	-7057	-32
133	0	-206	-2
134	0	-79	-1
135	0	-47	-1
136	0	-33	-1
137	0	-24	-1
138	0	-23	-1
139	0	-23	-1
140	0	-23	-1
141	0	-27	-1
142	0	-32	-1
143	0	-47	-1
128	0	-51	0
129	0	-81	-1
130	0	-222	-1
131	0	-7193	-22
132	0	14789	71
133	0	-7038	-30
134	0	-204	-3
135	0	-80	-1
136	0	-47	-1
137	0	-31	-1
138	0	-26	0
139	0	-25	-1
140	0	-23	0
141	0	-25	-1
142	0	-27	0
143	0	-35	-1
128	0	-32	-1
129	0	-43	-1
130	0	-76	-1
131	0	-200	-2
132	0	-6922	-37
133	0	15238	54
134	0	-7212	-22
135	0	-219	-2
136	0	-86	0
137	0	-48	0
138	0	-35	-1
139	0	-29	0
140	0	-25	-1
141	0	-24	0
142	0	-23	-1
143	0	-26	0
128	0	-28	-1
129	0	-33	-1
130	0	-47	-1
131	0	-79	-2
132	0	-209	-2
133	0	-7400	-24
134	0	15183	66
135	0	-7334	-58
136	0	-210	-1
137	0	-82	-1
138	0	-48	0
139	0	-36	-1
140	0	-29	-1
141	0	-26	0
142	0	-23	-1
143	0	-25	-1
128	0	-27	0
129	0	-28	-1
130	0	-38	-1
131	0	-52	-1
132	0	-92	-2
133	0	-227	-2
134	0	-7212	-44
135	0	15391	95
136	0	-7115	-20
137	0	-192	-1
138	0	-72	0
139	0	-44	-1
140	0	-32	0
141	0	-27	0
142	0	-23	0
143	0	-24	-1
128	0	-24	0
129	0	-22	-1
130	0	-29	0
131	0	-35	0
132	0	-53	0
133	0	-87	0
134	0	-206	-1
135	0	-7296	-36
136	0	14698	63
137	0	-6919	-54
138	0	-175	-3
139	0	-70	-2
140	0	-41	-1
141	0	-30	-1
142	0	-24	-1
143	0	-23	-1
128	0	-23	0
129	0	-21	-1
130	0	-23	0
131	0	-26	-1
132	0	-35	-1
133	0	-47	0
134	0	-79	-2
135	0	-198	-3
136	0	-6848	-43
137	0	14536	84
138	0	-6764	-15
139	0	-177	-3
140	0	-73	-2
141	0	-42	-1
142	0	-30	-1
143	0	-25	-1
128	0	-25	-1
129	0	-23	-1
130	0	-22	-1
131	0	-22	-1
132	0	-27	0
133	0	-30	-1
134	0	-44	0
135	0	-75	-1
136	0	-179	-2
137	0	-6896	-28
138	0	14167	69
139	0	-6907	-67
140	0	-182	-3
141	0	-75	-1
142	0	-44	-1
143	0	-32	-1
128	0	-31	-1
129	0	-26	0
130	0	-23	0
131	0	-20	-1
132	0	-24	-1
133	0	-23	0
134	0	-31	-1
135	0	-44	-1
136	0	-69	-2
137	0	-178	-3
138	0	-6697	-54
139	0	14651	106
140	0	-7055	-35
141	0	-188	-2
142	0	-75	-1
143	0	-46	-1
128	0	-146	-7
129	0	-155	7
130	0	-85	2
131	0	-55	0
132	0	-32	0
133	0	5	-3
134	0	12	-1
135	0	29	-2
136	0	27	3
137	0	54	-2
138	0	15	-3
139	0	-6656	-35
140	0	17421	-50
141	0	-9588	89
142	0	-585	3
143	0	-281	-1
128	0	30	4
129	0	78	-8
130	0	26	-3
131	0	6	-1
132	0	-16	-1
133	0	-50	2
134	0	-61	0
135	0	-86	1
136	0	-99	-5
137	0	-174	0
138	0	-271	1
139	0	-574	-3
140	0	-9654	85
141	0	17332	-59
142	0	-6463	-28
143	0	14	-4
128	0	-195	-2
129	0	-80	-1
130	0	-46	-1
131	0	-31	-1
132	0	-27	-1
133	0	-21	-1
134	0	-23	0
135	0	-24	0
136	0	-25	-1
137	0	-30	-1
138	0	-43	-1
139	0	-78	-1
140	0	-193	0
141	0	-7028	-27
142	0	14437	64
143	0	-6823	-34
128	0	-7026	-31
129	0	-224	-2
130	0	-89	-1
131	0	-51	-1
132	0	-37	-1
133	0	-25	-1
134	0	-25	-1
135	0	-23	-1
136	0	-23	0
137	0	-23	-1
138	0	-29	0
139	0	-43	-1
140	0	-75	-1
141	0	-191	-4
142	0	-6846	-40
143	0	14700	57
