Amp	Real	Quad	Magnitude	Phase	Overflow
0	50	21	54.231	0.397628	0
100	272	660	713.852	1.17988	0
200	492	1304	1393.73	1.21001	0
300	706	1949	2072.93	1.22326	0
400	930	2560	2723.69	1.22234	0
500	1187	3044	3267.25	1.19899	0
600	1486	3424	3732.56	1.16133	0
700	1800	3771	4178.57	1.12545	0
800	2138	4092	4616.87	1.08932	0
900	2481	4407	5057.37	1.05805	0
1000	2830	4714	5498.24	1.03013	0
SourceAmp:	7	MinSinkAmp:	0	MinMagnitude:	54.231

Amp	Real	Quad	Magnitude	Phase	Overflow
0	970	-585	1132.75	-0.542691	0
10	71	84	109.986	0.869073	0
20	94	149	176.173	1.00799	0
30	116	211	240.784	1.06814	0
40	138	275	307.683	1.1057	0
50	161	342	378.001	1.13081	0
60	182	404	443.103	1.14753	0
70	206	467	510.416	1.15536	0
80	228	533	579.718	1.16658	0
90	250	597	647.232	1.17422	0
100	272	661	714.776	1.18042	0
110	295	724	781.793	1.18388	0
120	316	791	851.785	1.19073	0
130	338	855	919.385	1.19433	0
140	360	918	986.065	1.19707	0
150	384	983	1055.34	1.19838	0
160	405	1049	1124.47	1.20235	0
170	427	1113	1192.1	1.20447	0
180	450	1178	1261.02	1.2059	0
190	471	1241	1327.37	1.20806	0
200	492	1305	1394.66	1.21026	0
SourceAmp:	7	MinSinkAmp:	10	MinMagnitude:	109.986

Amp	Real	Quad	Magnitude	Phase	Overflow
0	50	22	54.626	0.414507	0
1	52	27	58.5918	0.478914	0
2	54	34	63.8122	0.561922	0
3	56	40	68.8186	0.620249	0
4	58	46	74.027	0.670522	0
5	60	52	79.3977	0.714091	0
6	63	59	86.3134	0.752623	0
7	64	65	91.2195	0.79315	0
8	67	71	97.6217	0.814376	0
9	69	78	104.139	0.846546	0
10	71	84	109.986	0.869073	0
11	74	90	116.516	0.882651	0
12	75	95	121.037	0.902507	0
13	78	102	128.406	0.91795	0
14	80	108	134.402	0.933248	0
15	82	115	141.241	0.95137	0
16	85	123	149.513	0.966098	0
17	87	130	156.426	0.981021	0
18	90	137	163.918	0.989562	0
19	92	143	170.038	0.999105	0
20	94	148	175.328	1.00494	0
SourceAmp:	7	MinSinkAmp:	0	MinMagnitude:	54.626

