Amp	Real	Quad	Magnitude	Phase	Overflow
0	551	-293	624.059	-0.488732	0
100	816	305	871.138	0.357696	0
200	1081	909	1412.39	0.69918	0
300	1347	1517	2028.72	0.844686	0
400	1593	2120	2651.8	0.92639	0
500	1848	2668	3245.51	0.965018	0
600	2128	3086	3748.57	0.967108	0
700	2422	3444	4210.37	0.957891	0
800	2721	3746	4629.94	0.942588	0
900	3042	4043	5059.61	0.925754	0
1000	3382	4327	5491.89	0.907374	0
SourceAmp:	19	MinSinkAmp:	0	MinMagnitude:	624.059

Amp	Real	Quad	Magnitude	Phase	Overflow
0	1233	-890	1520.65	-0.625218	0
10	578	-233	623.196	-0.383188	0
20	603	-175	627.881	-0.282456	0
30	630	-115	640.41	-0.180552	0
40	661	-53	663.121	-0.0800104	0
50	684	5	684.018	0.00730981	0
60	709	64	711.883	0.090024	0
70	737	124	747.359	0.166688	0
80	768	188	790.676	0.240071	0
90	790	246	827.415	0.301875	0
100	816	306	871.488	0.358771	0
110	844	366	919.941	0.409174	0
120	875	430	974.949	0.456767	0
130	896	486	1019.32	0.496998	0
140	922	546	1071.54	0.534658	0
150	951	609	1129.28	0.569582	0
160	981	671	1188.53	0.599904	0
170	1001	729	1238.32	0.629449	0
180	1027	789	1295.09	0.655084	0
190	1057	851	1357	0.677848	0
200	1085	912	1417.38	0.698984	0
SourceAmp:	19	MinSinkAmp:	10	MinMagnitude:	623.196

Amp	Real	Quad	Magnitude	Phase	Overflow
0	554	-292	626.243	-0.485073	0
1	553	-288	623.501	-0.480145	0
2	555	-282	622.534	-0.470113	0
3	561	-275	624.777	-0.455774	0
4	563	-270	624.395	-0.447173	0
5	563	-265	622.249	-0.439928	0
6	566	-260	622.861	-0.430614	0
7	572	-251	624.648	-0.41351	0
8	574	-246	624.493	-0.404892	0
9	574	-241	622.541	-0.39751	0
10	576	-235	622.094	-0.387372	0
11	583	-227	625.634	-0.371305	0
12	583	-223	624.194	-0.365333	0
13	584	-218	623.362	-0.357269	0
14	587	-212	624.11	-0.346581	0
15	593	-204	627.108	-0.331332	0
16	594	-197	625.815	-0.320235	0
17	595	-193	625.519	-0.313662	0
18	598	-186	626.259	-0.301551	0
19	606	-178	631.601	-0.285694	0
20	604	-175	628.841	-0.282013	0
SourceAmp:	19	MinSinkAmp:	10	MinMagnitude:	622.094

