Amp	Real	Quad	Magnitude	Phase	Overflow
0	-90	-445	454.01	-1.77035	0
100	115	-3	115.039	-0.026081	0
200	321	446	549.506	0.94695	0
300	527	895	1038.63	1.03863	0
400	728	1346	1530.26	1.075	0
500	928	1797	2022.47	1.0941	0
600	1126	2245	2511.55	1.1059	0
700	1322	2697	3003.58	1.11504	0
800	1516	3150	3495.82	1.12224	0
900	1710	3603	3988.2	1.12767	0
1000	1905	4048	4473.85	1.13094	0
SourceAmp:	0	MinSinkAmp:	100	MinMagnitude:	115.039

Amp	Real	Quad	Magnitude	Phase	Overflow
0	116	-507	520.101	-1.34587	0
10	-71	-400	406.252	-1.74647	0
20	-50	-355	358.504	-1.71072	0
30	-30	-311	312.444	-1.66696	0
40	-10	-267	267.187	-1.60823	0
50	12	-221	221.326	-1.51655	0
60	32	-178	180.854	-1.39292	0
70	52	-134	143.736	-1.20063	0
80	73	-89	115.109	-0.883844	0
90	94	-44	103.788	-0.437791	0
100	115	0	115	0	0
110	135	44	141.989	0.315069	0
120	156	89	179.602	0.518456	0
130	177	134	222.002	0.648006	0
140	197	178	265.505	0.734775	0
150	218	224	312.57	0.798972	0
160	239	269	359.836	0.844385	0
170	259	313	406.263	0.879525	0
180	280	359	455.281	0.908405	0
190	301	403	503.001	0.929283	0
200	322	447	550.902	0.946538	0
SourceAmp:	0	MinSinkAmp:	90	MinMagnitude:	103.788

Amp	Real	Quad	Magnitude	Phase	Overflow
80	74	-88	114.978	-0.871604	0
81	76	-84	113.278	-0.835357	0
82	78	-80	111.732	-0.798056	0
83	80	-75	109.659	-0.753151	0
84	82	-71	108.467	-0.713626	0
85	84	-67	107.448	-0.673287	0
86	86	-63	106.607	-0.632245	0
87	88	-58	105.394	-0.582739	0
88	90	-54	104.957	-0.54042	0
89	92	-49	104.235	-0.489393	0
90	94	-45	104.216	-0.446482	0
91	96	-40	104	-0.394791	0
92	98	-36	104.403	-0.352044	0
93	100	-31	104.695	-0.300606	0
94	102	-27	105.513	-0.258771	0
95	104	-23	106.513	-0.217651	0
96	107	-17	108.342	-0.157562	0
97	109	-13	109.772	-0.118705	0
98	111	-8	111.288	-0.0719477	0
99	113	-4	113.071	-0.0353835	0
100	115	0	115	0	0
SourceAmp:	0	MinSinkAmp:	91	MinMagnitude:	104

