Amp	Real	Quad	Magnitude	Phase	Overflow
0	2206	3855	4441.56	1.05104	1
100	1764	3844	4229.42	1.14057	0
200	1360	3095	3380.62	1.15678	0
300	969	2350	2541.94	1.1797	0
400	602	1606	1715.12	1.21216	0
500	276	871	913.683	1.26393	0
600	-28	197	198.98	1.71198	0
700	-270	-647	701.077	-1.96614	0
800	-726	-1265	1458.53	-2.09181	0
900	-1223	-1880	2242.79	-2.14755	0
1000	-1733	-2477	3023.05	-2.18128	0
SourceAmp:	600	MinSinkAmp:	600	MinMagnitude:	198.98

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-422	1225	1295.65	1.90255	0
510	247	796	833.442	1.26992	0
520	220	724	756.688	1.2758	0
530	191	647	674.604	1.28374	0
540	165	573	596.283	1.29042	0
550	141	498	517.576	1.29489	0
560	117	420	435.992	1.29911	0
570	98	335	349.04	1.2862	0
580	83	246	259.625	1.24539	0
590	67	152	166.111	1.15563	0
600	52	57	77.1557	0.831238	0
610	38	-35	51.6624	-0.744325	0
620	21	-124	125.766	-1.40303	0
630	1	-208	208.002	-1.56599	0
640	-26	-276	277.222	-1.66472	0
650	-57	-339	343.759	-1.73738	0
660	-92	-403	413.368	-1.79524	0
670	-128	-464	481.331	-1.83996	0
680	-167	-527	552.827	-1.87767	0
690	-207	-589	624.316	-1.90876	0
700	-249	-650	696.061	-1.93663	0
SourceAmp:	600	MinSinkAmp:	610	MinMagnitude:	51.6624

Amp	Real	Quad	Magnitude	Phase	Overflow
600	-43	176	181.177	1.81042	0
601	49	52	71.4493	0.815092	0
602	47	44	64.3817	0.752443	0
603	45	34	56.4004	0.647047	0
604	44	26	51.1077	0.533708	0
605	42	18	45.6946	0.404892	0
606	40	9	41	0.221314	0
607	38	0	38	0	0
608	37	-10	38.3275	-0.263964	0
609	35	-18	39.3573	-0.475011	0
610	33	-27	42.638	-0.68573	0
611	31	-36	47.5079	-0.859887	0
612	29	-43	51.8652	-0.977446	0
613	28	-52	59.0593	-1.07685	0
614	26	-61	66.3099	-1.16788	0
615	24	-69	73.0548	-1.23606	0
616	22	-78	81.0432	-1.29589	0
617	20	-87	89.2693	-1.34484	0
618	19	-95	96.8814	-1.3734	0
619	17	-103	104.393	-1.40722	0
620	15	-111	112.009	-1.43647	0
SourceAmp:	600	MinSinkAmp:	607	MinMagnitude:	38

