468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324
502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807
100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721
44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465
26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792
19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853
15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228
13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286
13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163
13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727
15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763	19.09546592
19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177	26.57456763
26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145	44.11024177
44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015	100.2116145
100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042	503.426015
503.426015	100.2116145	44.11024177	26.57456763	19.09546592	15.36352727	13.63665163	13.150286	13.67199228	15.48224853	19.11122792	26.69196465	44.07846721	100.5150807	502.9515324	468.3143042
