Amp	Real	Quad	Magnitude	Phase	Overflow
0	-50	63	80.4301	2.24165	0
100	184	565	594.206	1.25596	0
200	418	1071	1149.68	1.19869	0
300	648	1578	1705.87	1.18115	0
400	875	2084	2260.24	1.17328	0
500	1108	2547	2777.57	1.16047	0
600	1366	2880	3187.53	1.12791	0
700	1637	3175	3572.17	1.09475	0
800	1926	3443	3945.09	1.06077	0
900	2222	3703	4318.51	1.03034	0
1000	2523	3951	4687.85	1.0025	0
SourceAmp:	91	MinSinkAmp:	0	MinMagnitude:	80.4301

Amp	Real	Quad	Magnitude	Phase	Overflow
0	776	-521	934.675	-0.591267	0
10	-28	112	115.447	1.81577	0
20	-4	162	162.049	1.59548	0
30	19	211	211.854	1.48099	0
40	43	262	265.505	1.40812	0
50	67	314	321.069	1.36057	0
60	89	363	373.751	1.33036	0
70	113	413	428.18	1.30372	0
80	137	464	483.803	1.2837	0
90	160	514	538.327	1.26902	0
100	184	566	595.157	1.25648	0
110	207	616	649.85	1.24661	0
120	231	666	704.923	1.23693	0
130	254	718	761.604	1.23078	0
140	277	767	815.486	1.22423	0
150	301	819	872.561	1.2186	0
160	326	870	929.073	1.21228	0
170	348	921	984.553	1.20953	0
180	372	972	1040.75	1.20528	0
190	395	1022	1095.68	1.20198	0
200	419	1071	1150.04	1.19788	0
SourceAmp:	91	MinSinkAmp:	10	MinMagnitude:	115.447

Amp	Real	Quad	Magnitude	Phase	Overflow
0	-50	63	80.4301	2.24165	0
1	-48	68	83.2346	2.18546	0
2	-46	72	85.44	2.13932	0
3	-44	77	88.6848	2.08994	0
4	-41	82	91.6788	2.03444	0
5	-40	87	95.7549	2.00175	0
6	-37	92	99.1615	1.95318	0
7	-34	97	102.786	1.90793	0
8	-32	102	106.902	1.8748	0
9	-30	107	111.126	1.84415	0
10	-28	112	115.447	1.81577	0
11	-25	117	119.641	1.78131	0
12	-23	121	123.167	1.75864	0
13	-21	127	128.725	1.73467	0
14	-18	131	132.231	1.70735	0
15	-16	137	137.931	1.68706	0
16	-13	143	143.59	1.66146	0
17	-10	148	148.337	1.63826	0
18	-8	153	153.209	1.62304	0
19	-5	158	158.079	1.60243	0
20	-4	162	162.049	1.59548	0
SourceAmp:	91	MinSinkAmp:	0	MinMagnitude:	80.4301

