	None0	
CoarseR0	733.6819826967766	
CoarseR10	978.7895447077959	
CoarseR20	1240.390148679748	
CoarseR30	1529.866250521184	
CoarseR40	1846.5183300401889	
CoarseR50	2196.4265666753654	
CoarseR60	2588.2229465042988	
CoarseR70	3026.723456267858	
CoarseR80	3523.327512520487	
CoarseR90	4086.69458680017	
CoarseR100	4744.415474292652	
CoarseR110	5500.1992368056035	
CoarseR120	6376.802783503382	
CoarseR130	7435.472564823171	
CoarseR140	8715.06405147278	
CoarseR150	10298.4713253697	
CoarseR160	12315.514080098254	
CoarseR170	14911.011461757242	
CoarseR180	18544.85854350009	
CoarseR190	23716.49764734803	
CoarseR200	32093.529175373733	
CoarseR210	47123.783516235555	
CoarseR220	83157.36852629474	
CoarseR230	282587.20876833115	
CoarseR240	231961.9339974773	
CoarseR250	86881.43531512511	
MaxRout:	282587.20876833115	CoarseR:	230	None:	0

	None0	
CoarseR220	82199.81575791285	
CoarseR221	89192.85071230591	
CoarseR222	97699.66081989718	
CoarseR223	104382.58882529057	
CoarseR224	115995.87743180417	
CoarseR225	128229.3251790611	
CoarseR226	146803.38760111213	
CoarseR227	162058.52250932803	
CoarseR228	193066.14478149527	
CoarseR229	220526.98876337515	
CoarseR230	282632.9080968498	
CoarseR231	348746.3431732919	
CoarseR232	481663.3003698555	
CoarseR233	823094.28070806	
CoarseR234	1856593.5070873343	
CoarseR235	3554093.585494248	
CoarseR236	906390.7398639388	
CoarseR237	513128.9775377787	
CoarseR238	360425.42497710895	
CoarseR239	274167.8213426618	
CoarseR240	241099.7551118724	
MaxRout:	3554093.585494248	CoarseR:	235	None:	0

	None0	
FineR0	89179.46021317325	
FineR10	162109.82094600485	
FineR20	247041.53655845675	
FineR30	369812.7341952724	
FineR40	529157.0845884439	
FineR50	713979.7413121397	
FineR60	1126720.0196995814	
FineR70	1859688.4153783564	
FineR80	2520403.4761018003	
FineR90	4749560.41097672	
FineR100	2.1594921893491123E7	
FineR110	8482549.407114625	
FineR120	3544360.9329446065	
FineR130	2239940.09952694	
FineR140	2243654.580152672	
FineR150	1639102.0334712975	
FineR160	1291526.4090747961	
FineR170	1291102.339595888	
FineR180	1290678.3410138248	
FineR190	1064932.319391635	
FineR200	1290254.4133286069	
FineR210	1064613.6769136272	
FineR220	906146.111332404	
FineR230	1039781.6768588901	
FineR240	905893.5418015237	
FineR250	905640.9969126581	
MaxRout:	2.1594921893491123E7	FineR:	100	None:	0

	None0	
FineR90	4773667.364016737	
FineR91	4773667.364016737	
FineR92	2.199337831325301E7	
FineR93	1.459128417266187E7	
FineR94	4775848.338131379	
FineR95	8435537.892791128	
FineR96	1.4615706047256708E7	
FineR97	2.2052587915407855E7	
FineR98	1.045713982808023E7	
FineR99	8424984.533702677	
FineR100	2.2112157575757574E7	
FineR101	2.2112157575757574E7	
FineR102	8414451.10701107	
FineR103	8414451.10701107	
FineR104	1.0441741556954779E7	
FineR105	3534689.013757024	
FineR106	2.21720905775076E7	
FineR107	1.0426379073756432E7	
FineR108	8403937.557603687	
FineR109	8403937.557603687	
FineR110	3532502.5665859566	
MaxRout:	2.21720905775076E7	FineR:	106	None:	0

