OffsetValue	AccumulatedValue	Overflow
-300	-210223
-200	-87199
-100	36915
0	161410
100	286003
200	410396
300	533556

-100	36886
-90	49429
-80	61837
-70	74196
-60	86761
-50	99232
-40	111569
-30	124127
-20	136608
-10	148938
0	161431
10	173881
20	186292
30	198692
40	211278
50	223678
60	236093
70	248654
80	261037
90	273522
100	286049

0	161442
1	162672
2	163907
3	165153
4	166414
5	167690
6	168924
7	170165
8	171381
9	172647
10	173915
11	175105
12	176374
13	177670
14	178887
15	180141
16	181348
17	182583
18	183821
19	185020
20	186276
GNDAccumulatedData	171635	MinAccumulatedData	171381	MinDCOffsetValue	8
