OffsetValue	AccumulatedValue	Overflow
-300	-154236
-200	-56523
-100	41335
0	139266
100	237462
200	335530
300	433359

-100	41291
-90	51195
-80	60939
-70	70622
-60	80537
-50	90323
-40	100053
-30	109928
-20	119745
-10	129461
0	139304
10	149135
20	158837
30	168610
40	178517
50	188267
60	198101
70	208044
80	217710
90	227574
100	237460

0	139297
1	140217
2	141177
3	142165
4	143153
5	144191
6	145187
7	146173
8	147134
9	148058
10	149062
11	150100
12	151044
13	152036
14	153031
15	153996
16	154855
17	155876
18	156836
19	157810
20	158820
GNDAccumulatedData	149185	MinAccumulatedData	149062	MinDCOffsetValue	10
