OffsetValue	AccumulatedValue	Overflow
-300	-138168
-200	-40762
-100	56579
0	154112
100	251954
200	349584
300	447134

-100	56482
-90	66352
-80	76060
-70	85779
-60	95612
-50	105386
-40	115010
-30	124945
-20	134584
-10	144319
0	154174
10	164016
20	173696
30	183433
40	193361
50	203041
60	212798
70	222679
80	232343
90	242117
100	251962

10	163991
11	165046
12	166072
13	167034
14	168017
15	169046
16	169758
17	170787
18	171733
19	172719
20	173690
21	174675
22	175682
23	176622
24	177590
25	178509
26	179508
27	180547
28	181529
29	182460
30	183382
GNDAccumulatedData	172936	MinAccumulatedData	172719	MinDCOffsetValue	19
