OffsetValue	AccumulatedValue	Overflow
-300	-133025
-200	-36234
-100	60849
0	158147
100	255578
200	352772
300	449622

-100	60922
-90	70736
-80	80437
-70	90078
-60	100004
-50	109678
-40	119312
-30	129190
-20	138873
-10	148444
0	158253
10	168052
20	177657
30	187359
40	197154
50	206738
60	216523
70	226411
80	236112
90	245773
100	255573

0	158178
1	159214
2	160182
3	161184
4	162189
5	163115
6	164159
7	165068
8	166102
9	167044
10	168063
11	168963
12	169948
13	170973
14	171977
15	172972
16	173785
17	174807
18	175704
19	176730
20	177637
GNDAccumulatedData	167248	MinAccumulatedData	167044	MinDCOffsetValue	9
