OffsetValue	AccumulatedValue	Overflow
-300	-133231
-200	-39019
-100	56245
0	151776
100	247193
200	342209
300	436055

-100	56207
-90	65996
-80	75408
-70	84714
-60	94544
-50	104080
-40	113271
-30	123209
-20	132676
-10	141758
0	151739
10	161730
20	170750
30	180288
40	190252
50	199354
60	208833
70	218656
80	227951
90	237423
100	247151

0	151795
1	152792
2	153779
3	154710
4	155796
5	156789
6	157769
7	158773
8	159809
9	160811
10	161788
11	162758
12	163750
13	164756
14	165749
15	166780
16	167055
17	167990
18	168905
19	169922
20	170840
GNDAccumulatedData	163634	MinAccumulatedData	163750	MinDCOffsetValue	12
