OffsetValue	AccumulatedValue	Overflow
-300	-131180
-200	-38279
-100	55519
0	149625
100	243738
200	337510
300	430190

-100	55549
-90	65157
-80	74551
-70	83636
-60	93343
-50	102659
-40	111776
-30	121507
-20	130893
-10	139898
0	149615
10	159380
20	168389
30	177782
40	187503
50	196588
60	205973
70	215579
80	224767
90	234190
100	243747

10	159349
11	160308
12	161280
13	162247
14	163236
15	164220
16	164654
17	165605
18	166517
19	167426
20	168377
21	169337
22	170241
23	171177
24	172090
25	173062
26	174002
27	174962
28	175817
29	176788
30	177759
GNDAccumulatedData	171444	MinAccumulatedData	171177	MinDCOffsetValue	23
