OffsetValue	AccumulatedValue	Overflow
-300	-150923
-200	-52911
-100	46022
0	145282
100	244766
200	343656
300	440997

-100	46026
-90	56177
-80	66002
-70	75610
-60	85828
-50	95779
-40	105264
-30	115608
-20	125488
-10	134862
0	145297
10	155687
20	165113
30	175008
40	185321
50	194890
60	204755
70	215064
80	224653
90	234565
100	244741

0	145267
1	146298
2	147304
3	148450
4	149448
5	150461
6	151543
7	152597
8	153600
9	154651
10	155679
11	156757
12	157801
13	158807
14	159881
15	160867
16	161160
17	162144
18	163119
19	164099
20	165019
GNDAccumulatedData	158455	MinAccumulatedData	158807	MinDCOffsetValue	13
