Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1206	-114	1211.38	-3.04735	0
100	-573	-53	575.446	-3.04936	0
200	77	10	77.6466	0.129147	0
300	725	70	728.371	0.0962534	0
400	1369	130	1375.16	0.0946759	0
500	2011	190	2019.96	0.0942007	0
600	2637	250	2648.82	0.0945222	0
700	3040	291	3053.9	0.0954329	0
800	3297	322	3312.69	0.0973558	0
900	3547	352	3564.42	0.0989149	0
1000	3777	379	3795.97	0.100009	0
SourceAmp:	222	MinSinkAmp:	200	MinMagnitude:	77.6466

Amp	Real	Quad	Magnitude	Phase	Overflow
100	-562	-52	564.401	-3.04933	0
110	-507	-47	509.174	-3.04915	0
120	-442	-41	443.898	-3.0491	0
130	-377	-34	378.53	-3.05165	0
140	-313	-28	314.25	-3.05237	0
150	-247	-22	247.978	-3.05276	0
160	-182	-16	182.702	-3.05391	0
170	-117	-9	117.346	-3.06482	0
180	-52	-3	52.0865	-3.08396	0
190	13	3	13.3417	0.226799	0
200	78	9	78.5175	0.114877	0
210	144	15	144.779	0.103792	0
220	208	22	209.16	0.105377	0
230	272	28	273.437	0.10258	0
240	338	34	339.706	0.100254	0
250	404	40	405.975	0.0986883	0
260	467	46	469.26	0.0981843	0
270	532	52	534.535	0.0974349	0
280	598	58	600.806	0.0966875	0
290	663	64	666.082	0.0962328	0
300	726	70	729.367	0.0961216	0
SourceAmp:	222	MinSinkAmp:	190	MinMagnitude:	13.3417

Amp	Real	Quad	Magnitude	Phase	Overflow
180	-50	-3	50.0899	-3.08166	0
181	-45	-3	45.0999	-3.07502	0
182	-39	-1	39.0128	-3.11596	0
183	-32	-1	32.0156	-3.11035	0
184	-25	0	25	3.14159	0
185	-18	0	18	3.14159	0
186	-12	1	12.0416	3.05845	0
187	-5	2	5.38516	2.76109	0
188	1	2	2.23607	1.10715	0
189	7	3	7.61577	0.404892	0
190	14	3	14.3178	0.211093	0
191	21	4	21.3776	0.188222	0
192	27	5	27.4591	0.183111	0
193	34	5	34.3657	0.146012	0
194	41	6	41.4367	0.14531	0
195	47	7	47.5184	0.147849	0
196	53	7	53.4603	0.131315	0
197	60	7	60.407	0.116142	0
198	66	8	66.4831	0.120624	0
199	73	9	73.5527	0.122669	0
200	79	10	79.6304	0.125913	0
SourceAmp:	222	MinSinkAmp:	188	MinMagnitude:	2.23607

