Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1338	-129	1344.2	-3.04548	0
100	-724	-69	727.281	-3.04658	0
200	-92	-7	92.2659	-3.06565	0
300	540	53	542.595	0.0978348	0
400	1170	112	1175.35	0.0954357	0
500	1795	172	1803.22	0.0955301	0
600	2417	232	2428.11	0.0956936	0
700	2925	283	2938.66	0.0964519	0
800	3175	313	3190.39	0.0982652	0
900	3416	342	3433.08	0.0997846	0
1000	3639	369	3657.66	0.101056	0
SourceAmp:	188	MinSinkAmp:	200	MinMagnitude:	92.2659

Amp	Real	Quad	Magnitude	Phase	Overflow
100	-713	-68	716.235	-3.04651	0
110	-661	-63	663.995	-3.04657	0
120	-597	-57	599.715	-3.0464	0
130	-534	-50	536.336	-3.04823	0
140	-471	-44	473.051	-3.04844	0
150	-408	-38	409.766	-3.04872	0
160	-344	-32	345.485	-3.04884	0
170	-281	-26	282.2	-3.04933	0
180	-219	-20	219.911	-3.05052	0
190	-155	-14	155.631	-3.05151	0
200	-91	-7	91.2688	-3.06482	0
210	-28	-1	28.0179	-3.10589	0
220	35	5	35.3553	0.141897	0
230	98	11	98.6154	0.111777	0
240	162	17	162.89	0.104556	0
250	226	23	227.167	0.101421	0
260	288	29	289.456	0.100356	0
270	351	35	352.741	0.0993866	0
280	416	41	418.016	0.0982404	0
290	479	47	481.3	0.097808	0
300	542	53	544.585	0.0974761	0
SourceAmp:	188	MinSinkAmp:	210	MinMagnitude:	28.0179

Amp	Real	Quad	Magnitude	Phase	Overflow
200	-90	-7	90.2718	-3.06397	0
201	-85	-7	85.2877	-3.05943	0
202	-79	-6	79.2275	-3.06579	0
203	-72	-5	72.1734	-3.07226	0
204	-66	-5	66.1891	-3.06598	0
205	-60	-4	60.1332	-3.07502	0
206	-53	-4	53.1507	-3.06626	0
207	-47	-3	47.0956	-3.07785	0
208	-40	-2	40.05	-3.09163	0
209	-34	-2	34.0588	-3.08284	0
210	-28	-1	28.0179	-3.10589	0
211	-21	0	21	3.14159	0
212	-16	0	16	3.14159	0
213	-9	1	9.05539	3.03094	0
214	-3	2	3.60555	2.55359	0
215	4	2	4.47214	0.463648	0
216	10	3	10.4403	0.291457	0
217	17	3	17.2627	0.174672	0
218	23	4	23.3452	0.172191	0
219	29	4	29.2746	0.137066	0
220	35	5	35.3553	0.141897	0
SourceAmp:	188	MinSinkAmp:	214	MinMagnitude:	3.60555

