Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1251	-113	1256.09	-3.05151	0
100	-626	-53	628.24	-3.05713	0
200	14	7	15.6525	0.463648	0
300	655	65	658.217	0.0989128	0
400	1293	123	1298.84	0.0948422	0
500	1927	180	1935.39	0.0931392	0
600	2551	237	2561.99	0.0926388	0
700	3004	282	3017.21	0.0936005	0
800	3257	312	3271.91	0.0955023	0
900	3499	340	3515.48	0.0968665	0
1000	3718	366	3735.97	0.0981239	0
SourceAmp:	207	MinSinkAmp:	200	MinMagnitude:	15.6525

Amp	Real	Quad	Magnitude	Phase	Overflow
100	-614	-52	616.198	-3.0571	0
110	-562	-48	564.046	-3.05639	0
120	-496	-41	497.692	-3.05912	0
130	-433	-35	434.412	-3.06094	0
140	-370	-29	371.135	-3.06337	0
150	-304	-23	304.869	-3.06608	0
160	-240	-17	240.601	-3.07088	0
170	-176	-11	176.343	-3.07917	0
180	-111	-5	111.113	-3.09658	0
190	-47	1	47.0106	3.12032	0
200	16	6	17.088	0.358771	0
210	81	12	81.8841	0.147078	0
220	144	18	145.121	0.124355	0
230	208	24	209.38	0.114877	0
240	274	30	275.637	0.109055	0
250	337	36	338.917	0.106421	0
260	400	42	402.199	0.104617	0
270	464	47	466.374	0.100949	0
280	529	53	531.648	0.0998558	0
290	593	59	595.928	0.0991677	0
300	656	65	659.212	0.098763	0
SourceAmp:	207	MinSinkAmp:	200	MinMagnitude:	17.088

Amp	Real	Quad	Magnitude	Phase	Overflow
190	-47	1	47.0106	3.12032	0
191	-41	1	41.0122	3.11721	0
192	-35	2	35.0571	3.08451	0
193	-28	3	28.1603	3.03486	0
194	-22	3	22.2036	3.00606	0
195	-16	4	16.4924	2.89661	0
196	-10	4	10.7703	2.76109	0
197	-4	5	6.40312	2.24554	0
198	3	6	6.7082	1.10715	0
199	9	6	10.8167	0.588003	0
200	16	7	17.4642	0.41241	0
201	22	7	23.0868	0.308053	0
202	28	8	29.1204	0.2783	0
203	35	9	36.1386	0.25169	0
204	40	9	41	0.221314	0
205	47	10	48.0521	0.20964	0
206	53	10	53.9351	0.186487	0
207	60	11	61	0.18132	0
208	68	12	69.0507	0.174672	0
209	74	12	74.9667	0.160763	0
210	81	13	82.0366	0.159137	0
SourceAmp:	207	MinSinkAmp:	197	MinMagnitude:	6.40312

