503.426015	155.447811	59.428617	22.757614	8.682744	3.327355	1.293788	0.553467	0.369585	0.555068	1.293152	3.322014	8.695927	22.702161	59.428621	155.442782
155.447811	503.404438	155.442797	59.522439	22.702161	8.682744	3.326807	1.292868	0.554807	0.370165	0.554277	1.292055	3.328629	8.680166	22.757613	59.522439
59.428621	155.442782	503.441185	155.679174	59.373956	22.702161	8.686633	3.323719	1.294837	0.555426	0.369273	0.553542	1.29504	3.325178	8.682744	22.702161
22.757613	59.522439	155.679181	503.931433	155.630797	59.373956	22.733093	8.678288	3.329705	1.296115	0.554557	0.369585	0.555068	1.293152	3.327355	8.680166
8.682744	22.702161	59.37396	155.630805	504.058748	155.630797	59.472315	22.711145	8.694278	3.330684	1.293788	0.554807	0.370165	0.554277	1.294256	3.325178
3.327355	8.680166	22.694106	59.482832	155.91599	504.058748	155.447811	59.455153	22.737713	8.682744	3.326807	1.294837	0.555426	0.369273	0.554605	1.293152
1.294256	3.325178	8.673988	22.727603	59.570551	155.91599	503.404438	155.548811	59.428617	22.702161	8.686633	3.329705	1.296115	0.554557	0.36956	0.554277
0.554605	1.293152	3.322014	8.684651	22.755495	59.570551	155.442782	503.426015	155.442797	59.373956	22.733093	8.694278	3.327355	1.293788	0.553467	0.369273
0.36956	0.554277	1.292055	3.326349	8.695927	22.755495	59.522439	155.447811	503.441185	155.630797	59.472315	22.737713	8.682744	3.326807	1.292868	0.554557
0.553467	0.369273	0.553542	1.292974	3.328629	8.695927	22.702161	59.428621	155.679181	504.058748	155.447811	59.428617	22.702161	8.686633	3.323719	1.293788
1.292868	0.554557	0.369585	0.554604	1.29504	3.328629	8.680166	22.757613	59.37396	155.91599	503.404438	155.442797	59.373956	22.733093	8.678288	3.326807
3.323719	1.293788	0.554807	0.37023	0.555068	1.29504	3.325178	8.682744	22.694106	59.570551	155.442782	503.441185	155.630797	59.472315	22.711145	8.686633
8.678288	3.326807	1.294837	0.556085	0.370165	0.555068	1.293152	3.327355	8.673988	22.755495	59.522439	155.679181	504.058748	155.447811	59.455153	22.733093
22.711145	8.686633	3.329705	1.298026	0.555426	0.370165	0.554277	1.294256	3.322014	8.695927	22.702161	59.37396	155.91599	503.404438	155.548811	59.472315
59.455153	22.733093	8.694278	3.337993	1.296115	0.555426	0.369273	0.554605	1.292055	3.328629	8.680166	22.694106	59.570551	155.442782	503.426015	155.447811
155.548811	59.472315	22.737713	8.710055	3.330684	1.296115	0.554557	0.36956	0.553542	1.29504	3.325178	8.673988	22.755495	59.522439	155.447811	503.404438
