OffsetValue	AccumulatedValue	Overflow
-300	-136705
-200	-46070
-100	48644
0	154381
100	260291
200	356310
300	446508

-100	48628
-90	59297
-80	69727
-70	80134
-60	90933
-50	101399
-40	111717
-30	122615
-20	133179
-10	143500
0	154357
10	165265
20	175615
30	186191
40	197083
50	207398
60	218000
70	228842
80	239166
90	249629
100	260317

0	154407
1	155475
2	156586
3	157629
4	158734
5	159839
6	160974
7	162007
8	163031
9	164155
10	165279
11	166345
12	167489
13	168588
14	169649
15	170764
16	171355
17	172394
18	173445
19	174554
20	175606
GNDAccumulatedData	161464	MinAccumulatedData	160974	MinDCOffsetValue	6
