OffsetValue	AccumulatedValue	Overflow
-300	-124827
-200	-26618
-100	71636
0	170177
100	268867
200	367452
300	465819

-100	71500
-90	81509
-80	91371
-70	101006
-60	111061
-50	120889
-40	130526
-30	140598
-20	150451
-10	160034
0	170122
10	180261
20	189787
30	199654
40	209774
50	219417
60	229280
70	239351
80	248989
90	258835
100	268870

10	180242
11	181273
12	182260
13	183239
14	184234
15	185302
16	185931
17	186861
18	187848
19	188900
20	189846
21	190827
22	191861
23	192829
24	193774
25	194746
26	195771
27	196748
28	197731
29	198714
30	199693
GNDAccumulatedData	188453	MinAccumulatedData	188900	MinDCOffsetValue	19
